Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Children's University (CU Trust),Children's University (CU Trust,0,31,ORG,
Monash University,Monash University,0,17,ORG,
BCN SCHOOL,BCN,0,3,ORG,
NACE Schools,NACE Schools,0,12,PERSON,
SI-UK,SI-UK,0,5,ORG,
GLA University,GLA University,0,14,ORG,
UMass Law,UMass Law,0,9,ORG,
Meltwater Entrepreneurial School of Technology (MEST),Meltwater Entrepreneurial School of Technology,0,46,ORG,
Meltwater Entrepreneurial School of Technology (MEST),MEST,48,52,ORG,
Aberystwyth University,Aberystwyth University,0,22,ORG,
Collective Academy,Collective Academy,0,18,ORG,
Heriot-Watt University,Heriot-Watt University,0,22,ORG,
Berkshire Community College,Berkshire Community College,0,27,ORG,
McKendree University,McKendree University,0,20,ORG,
Indian Institute of Technology Bombay (IIT),Indian Institute of Technology Bombay,0,37,ORG,
Indian Institute of Technology Bombay (IIT),IIT,39,42,ORG,
University of California Davis,University of California Davis,0,30,ORG,
University of North Carolina at Wilmington,University of North Carolina,0,28,ORG,
University of North Carolina at Wilmington,Wilmington,32,42,GPE,
UAB School of Nursing,UAB School of Nursing,0,21,ORG,
Bestlink College of the Philippines,Bestlink College,0,16,ORG,
Bestlink College of the Philippines,Philippines,24,35,GPE,
Kansas City University of Medicine and Biosciences,Kansas City University of Medicine and Biosciences,0,50,ORG,
University of Cape Town,University of Cape Town,0,23,ORG,
James Madison University,James Madison University,0,24,PERSON,
University of San Carlos,University of San Carlos,0,24,ORG,
Delhi Public School Society,Delhi Public School Society,0,27,ORG,
The University of Alabama School of Social Work,The University of Alabama School of Social Work,0,47,ORG,
Department of Veterinary Medicine,Department of Veterinary Medicine,0,33,ORG,
Institut Seni Indonesia Yogyakarta,Indonesia,14,23,GPE,
Institut Seni Indonesia Yogyakarta,Yogyakarta,24,34,GPE,
University of Hawaii College of Engineering,University of Hawaii College of Engineering,0,43,ORG,
Global Learning Charter Public School,Global Learning Charter Public School,0,37,WORK_OF_ART,
Cambridge Rindge and Latin School,Cambridge Rindge,0,16,ORG,
Cambridge Rindge and Latin School,Latin School,21,33,ORG,
Thapar University,Thapar University,0,17,ORG,
Middlesex University,Middlesex University,0,20,ORG,
McMaster University,McMaster University,0,19,ORG,
Prospect Hill Academy Charter School,Prospect Hill Academy Charter School,0,36,ORG,
Malone Central School District,Malone Central School District,0,30,ORG,
ACCA,ACCA,0,4,ORG,
MacMillan Academy,MacMillan Academy,0,17,ORG,
UNIVELCITY,UNIVELCITY,0,10,ORG,
"Cestar College of Business, Health and Technology","Cestar College of Business, Health and Technology",0,49,ORG,
"UC Berkeley, Haas Business School",UC Berkeley,0,11,ORG,
"UC Berkeley, Haas Business School",Haas Business School,13,33,ORG,
Minuteman High School,Minuteman High School,0,21,ORG,
UNIVERSITY OF NEWCASTLE USA,UNIVERSITY OF NEWCASTLE USA,0,27,ORG,
University of Rome TRE,University of Rome,0,18,ORG,
