Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Since its establishment in 1990, JAFCO Asia has grown to become a leading brand in the venture capital industry in the Asia Pacific region.",Asia Pacific,119,131,LOC,
"Hyde Park Venture Partners is an early-stage venture capital firm focused on high-growth, mid-continent technology startups.",Hyde Park Venture Partners,0,26,ORG,
"Paul Buchheit co-founded social network aggregator FriendFeed, along with three other former Google employees. He is also an investor in Fri...",Paul Buchheit,0,13,PERSON,
"Paul Buchheit co-founded social network aggregator FriendFeed, along with three other former Google employees. He is also an investor in Fri...",three,74,79,CARDINAL,
"Paul Buchheit co-founded social network aggregator FriendFeed, along with three other former Google employees. He is also an investor in Fri...",Google,93,99,ORG,
"Paul Buchheit co-founded social network aggregator FriendFeed, along with three other former Google employees. He is also an investor in Fri...",Fri,137,140,GPE,
EPIC Ventures is an investment company working with driven entrepreneurs to build successful and lasting companies.,EPIC Ventures,0,13,ORG,
"Baird Capital makes venture capital, growth equity, and private equity investments in strategically-targeted sectors around the world.",Baird Capital,0,13,ORG,
Industry Ventures is an investment firm that makes venture capital investments and manages over $3.5 billion of institutional capital.,Industry Ventures,0,17,ORG,
Industry Ventures is an investment firm that makes venture capital investments and manages over $3.5 billion of institutional capital.,$3.5 billion,96,108,MONEY,
"Intersouth Partners is one of the most active and experienced venture funds in the Southeast, having invested in more than 100 private",Intersouth Partners,0,19,ORG,
"Intersouth Partners is one of the most active and experienced venture funds in the Southeast, having invested in more than 100 private",one,23,26,CARDINAL,
"Intersouth Partners is one of the most active and experienced venture funds in the Southeast, having invested in more than 100 private",Southeast,83,92,LOC,
"Intersouth Partners is one of the most active and experienced venture funds in the Southeast, having invested in more than 100 private",more than 100,113,126,CARDINAL,
"Motorola Ventures nurtures venture companies through their critical phases of start-up, growth, and expansion.",Motorola Ventures,0,17,ORG,
K50 Ventures is the most trusted first-check investor for mission-driven founders building a better future for the 99% in the US and LATAM.,K50 Ventures,0,12,ORG,
K50 Ventures is the most trusted first-check investor for mission-driven founders building a better future for the 99% in the US and LATAM.,first,33,38,ORDINAL,
K50 Ventures is the most trusted first-check investor for mission-driven founders building a better future for the 99% in the US and LATAM.,the 99%,111,118,PERCENT,
K50 Ventures is the most trusted first-check investor for mission-driven founders building a better future for the 99% in the US and LATAM.,US,126,128,GPE,
K50 Ventures is the most trusted first-check investor for mission-driven founders building a better future for the 99% in the US and LATAM.,LATAM,133,138,ORG,
"Cherry Ventures is a seed fund, founded by entrepreneurs with substantial experience in building fast-scaling technology companies.",Cherry Ventures,0,15,ORG,
Lilly Asian Ventures is an investment firm that invests in promising life science companies.,Lilly Asian Ventures,0,20,ORG,
"AngelSquare is a venture capital firm that prefers to provide seed and series A investments to companies operating in the fintech, SaaS.",AngelSquare,0,11,ORG,
Delphi Ventures was founded over 25 years ago as one of the first venture capital firms to focus on investing in life sciences companies.,Delphi Ventures,0,15,ORG,
Delphi Ventures was founded over 25 years ago as one of the first venture capital firms to focus on investing in life sciences companies.,25 years ago,33,45,DATE,
Delphi Ventures was founded over 25 years ago as one of the first venture capital firms to focus on investing in life sciences companies.,one,49,52,CARDINAL,
Delphi Ventures was founded over 25 years ago as one of the first venture capital firms to focus on investing in life sciences companies.,first,60,65,ORDINAL,
"NGP Capital is a growth-stage investment firm that invests in the cybersecurity, edge cloud, digital industries and digital transformation.",NGP Capital,0,11,ORG,
The most active &amp; founder-friendly seed VC of Korea (managing external LP based funds as independent subsidiary of Kakao Corp.),VC,44,46,PERSON,
The most active &amp; founder-friendly seed VC of Korea (managing external LP based funds as independent subsidiary of Kakao Corp.),Korea,50,55,GPE,
The most active &amp; founder-friendly seed VC of Korea (managing external LP based funds as independent subsidiary of Kakao Corp.),Kakao Corp.,119,130,ORG,
Polychain Capital is the world's premier investor in cryptocurrency protocols and companies,Polychain Capital,0,17,ORG,
Valor Equity Partners is an operational growth investment firm focused on high growth companies across various stages of development.,Valor Equity Partners,0,21,ORG,
Primary Venture Partners is a seed stage VC firm focused on ecommerce and enterprise SaaS.,Primary Venture Partners,0,24,ORG,
Primary Venture Partners is a seed stage VC firm focused on ecommerce and enterprise SaaS.,VC,41,43,PERSON,
JMI Equity is a growth equity firm focused on investing in leading software companies.,JMI Equity,0,10,ORG,
"day one partner for developer first, SaaS, &amp; crypto infrastructure founders",one,4,7,CARDINAL,
"day one partner for developer first, SaaS, &amp; crypto infrastructure founders",first,30,35,ORDINAL,
"day one partner for developer first, SaaS, &amp; crypto infrastructure founders",SaaS,37,41,ORG,
"Contour Venture Partners is a seed stage venture capital firm that invests in the enterprise SaaS, B2B SaaS and financial services sectors.",Contour Venture Partners,0,24,ORG,
"Alexis Ohanian, born April 24, 1983, is an entrepreneur and investor in Brooklyn, NY, best known as the co-founder and executive chair of re...",Alexis Ohanian,0,14,PERSON,
"Alexis Ohanian, born April 24, 1983, is an entrepreneur and investor in Brooklyn, NY, best known as the co-founder and executive chair of re...","April 24, 1983,",21,36,DATE,
"Alexis Ohanian, born April 24, 1983, is an entrepreneur and investor in Brooklyn, NY, best known as the co-founder and executive chair of re...",Brooklyn,72,80,GPE,
Heartcore is a venture capital firm that invests in founders building category-defining consumer internet brands.,Heartcore,0,9,ORG,
"NC IDEA is a 501(c)(3) not-for-profit organization created to serve as a catalyst for young, high-growth, technology companies in North",NC,0,2,GPE,
"NC IDEA is a 501(c)(3) not-for-profit organization created to serve as a catalyst for young, high-growth, technology companies in North",IDEA,3,7,ORG,
"NC IDEA is a 501(c)(3) not-for-profit organization created to serve as a catalyst for young, high-growth, technology companies in North",North,130,135,GPE,
The Massachusetts Life Sciences Center (MLSC) aims to create jobs in the life sciences and support vital scientific research.,The Massachusetts Life Sciences Center,0,38,ORG,
Gradient Ventures helps founders build transformational companies.,Gradient Ventures,0,17,ORG,
Scottish Equity Partners is a technology focused growth equity firm operating across the UK and Europe.,Scottish Equity Partners,0,24,ORG,
Scottish Equity Partners is a technology focused growth equity firm operating across the UK and Europe.,UK,89,91,GPE,
Scottish Equity Partners is a technology focused growth equity firm operating across the UK and Europe.,Europe,96,102,LOC,
Newfund is an Early-Stage Cross-Border People-Driven Entrepreneurial VC firm.,People-Driven Entrepreneurial,39,68,ORG,
"Since 1998, AURIGA PARTNERS, an independent Venture Capital firm, has been managing several early stage funds specializing in Information",1998,6,10,DATE,
"Since 1998, AURIGA PARTNERS, an independent Venture Capital firm, has been managing several early stage funds specializing in Information",AURIGA PARTNERS,12,27,ORG,
"Since 1998, AURIGA PARTNERS, an independent Venture Capital firm, has been managing several early stage funds specializing in Information",Venture Capital,44,59,ORG,
Passion Capital is an early stage venture capital firm based in London.,Passion Capital,0,15,ORG,
Passion Capital is an early stage venture capital firm based in London.,London,64,70,GPE,
"SixThirty is a global venture capital firm focused on investing in late seed stage FinTech, InsurTech, and Cyber Security companies.",SixThirty,0,9,ORG,
"SixThirty is a global venture capital firm focused on investing in late seed stage FinTech, InsurTech, and Cyber Security companies.",FinTech,83,90,ORG,
"SixThirty is a global venture capital firm focused on investing in late seed stage FinTech, InsurTech, and Cyber Security companies.",InsurTech,92,101,ORG,
"SixThirty is a global venture capital firm focused on investing in late seed stage FinTech, InsurTech, and Cyber Security companies.",Cyber Security,107,121,PRODUCT,
Hambro Perks is a London-headquartered international investment firm focused on private technology investing.,Hambro Perks,0,12,PERSON,
Hambro Perks is a London-headquartered international investment firm focused on private technology investing.,London,18,24,GPE,
Yunqi Partners is an early stage VC fund focusing on the area of internet related startups.,Yunqi Partners,0,14,ORG,
Yunqi Partners is an early stage VC fund focusing on the area of internet related startups.,VC,33,35,PERSON,
Cota Capital is an SEC-registered multi-stage investment firm focused on private and public enterprise technology companies.,Cota Capital,0,12,ORG,
Cota Capital is an SEC-registered multi-stage investment firm focused on private and public enterprise technology companies.,SEC,19,22,ORG,
Hustle Fund is a seed fund that seeks to invest in early-stage startups.,Hustle Fund,0,11,ORG,
Valor is an investment firm that focuses on cross-border financial and investment opportunities.,Valor,0,5,ORG,
"Johnson &amp; Johnson Development Corporation, a venture capital subsidiary, finances technology companies focused on patient health.",Johnson &,0,9,ORG,
"Johnson &amp; Johnson Development Corporation, a venture capital subsidiary, finances technology companies focused on patient health.",Johnson Development Corporation,14,45,ORG,
"Founded in 2014, Cherubic Ventures is the only early-stage venture capital firm that's active in both US and the Greater China Area.",2014,11,15,DATE,
"Founded in 2014, Cherubic Ventures is the only early-stage venture capital firm that's active in both US and the Greater China Area.",Cherubic Ventures,17,34,ORG,
"Founded in 2014, Cherubic Ventures is the only early-stage venture capital firm that's active in both US and the Greater China Area.",US,102,104,GPE,
"Founded in 2014, Cherubic Ventures is the only early-stage venture capital firm that's active in both US and the Greater China Area.",the Greater China Area,109,131,LOC,
"Starta is a venture ecosystem to find, foster and fund early stage talent in tech. We help startups gain traction in USA and scale globally.",Starta,0,6,GPE,
"Starta is a venture ecosystem to find, foster and fund early stage talent in tech. We help startups gain traction in USA and scale globally.",USA,117,120,GPE,
"Hands-on, collaborative, and entrepreneur friendly early stage VC.",VC,63,65,PERSON,
"Mangrove Capital Partners provides financing, advice, relevant experience, and industry relationships to its portfolio companies.",Mangrove Capital Partners,0,25,ORG,
Caixa Capital Risc is the VC arm of CriteriaCaixa which invests in innovative companies in early and growth stages in Spain and Portugal,Caixa Capital Risc,0,18,ORG,
Caixa Capital Risc is the VC arm of CriteriaCaixa which invests in innovative companies in early and growth stages in Spain and Portugal,VC,26,28,PERSON,
Caixa Capital Risc is the VC arm of CriteriaCaixa which invests in innovative companies in early and growth stages in Spain and Portugal,CriteriaCaixa,36,49,ORG,
Caixa Capital Risc is the VC arm of CriteriaCaixa which invests in innovative companies in early and growth stages in Spain and Portugal,Spain,118,123,GPE,
Caixa Capital Risc is the VC arm of CriteriaCaixa which invests in innovative companies in early and growth stages in Spain and Portugal,Portugal,128,136,GPE,
ICONIQ Capital is a privately-held investment firm that serves some influential families and organizations.,ICONIQ Capital,0,14,ORG,
"Hearst Ventures, a corporate venture fund, invests in early-stage information, software and technologycompanies",Hearst Ventures,0,15,ORG,
"Empower Investment invests in internet, AI, big data, automation and robotics, financial technology, education, materials, and healthcare.",Empower Investment,0,18,ORG,
"Empower Investment invests in internet, AI, big data, automation and robotics, financial technology, education, materials, and healthcare.",AI,40,42,GPE,
"Empower Investment invests in internet, AI, big data, automation and robotics, financial technology, education, materials, and healthcare.",healthcare,127,137,ORG,
The Future Fifty programme aims to accelerate the growth of a selected group of growth-stage digital companies.,Fifty,11,16,CARDINAL,
Shima Capital is an investment fund that focuses on supporting cutting-edge blockchain startups.,Shima Capital,0,13,ORG,
HSBC is a banking and financial services organization that offers a comprehensive range of services.,HSBC,0,4,ORG,
EQT Ventures provides support and capital to bold and ambitious founders on their journeys to global success.,EQT Ventures,0,12,ORG,
"The EIC pilot aims to support top-class innovators, entrepreneurs, small companies and researchers with bright ideas.",EIC,4,7,ORG,
Canary is the first partner of the best founders in Latam.,first,14,19,ORDINAL,
Canary is the first partner of the best founders in Latam.,Latam,52,57,ORG,
SparkLabs Accelerator is a Korean business accelerator providing investment solutions and mentoring for startups.,Korean,27,33,NORP,
EDBI is a global fund with investments in the knowledge and innovation-intensive sectors.,EDBI,0,4,ORG,
Prism Ventureworks has 5 funds with $1.25 billion in investments. Their most recent fund is for $250M which was raised in June 2005. Each,Ventureworks,6,18,PERSON,
Prism Ventureworks has 5 funds with $1.25 billion in investments. Their most recent fund is for $250M which was raised in June 2005. Each,5,23,24,CARDINAL,
Prism Ventureworks has 5 funds with $1.25 billion in investments. Their most recent fund is for $250M which was raised in June 2005. Each,$1.25 billion,36,49,MONEY,
Prism Ventureworks has 5 funds with $1.25 billion in investments. Their most recent fund is for $250M which was raised in June 2005. Each,250,97,100,MONEY,
Prism Ventureworks has 5 funds with $1.25 billion in investments. Their most recent fund is for $250M which was raised in June 2005. Each,June 2005,122,131,DATE,
Globis Capital Partners is a venture capital firm known for its unique combination of local business presence.,Globis Capital Partners,0,23,ORG,
Tribe Capital is an early-stage venture capital firm that focuses on capturing a perpetual edge in venture and crypto using data science.,Tribe Capital,0,13,ORG,
"Amplify is a pre-seed fund in Venice, CA dedicated to backing strong teams at the earliest stages and supporting from first check to exit.",Venice,30,36,GPE,
"Amplify is a pre-seed fund in Venice, CA dedicated to backing strong teams at the earliest stages and supporting from first check to exit.",first,118,123,ORDINAL,
ITOCHU is a general trading company based in Japan.,Japan,45,50,GPE,
"An early-stage venture capital fund, investing in exceptional entrepreneurs in the Central US.",the Central US,79,93,LOC,
LAUNCHub Ventures is a leading early-stage VC actively investing in SEE&amp;CEE tech startups in Seed and Series A stages.,LAUNCHub Ventures,0,17,ORG,
LAUNCHub Ventures is a leading early-stage VC actively investing in SEE&amp;CEE tech startups in Seed and Series A stages.,VC,43,45,PERSON,
LAUNCHub Ventures is a leading early-stage VC actively investing in SEE&amp;CEE tech startups in Seed and Series A stages.,SEE&amp;CEE,68,79,NORP,
"Advancit Capital focuses on early-stage companies at the intersection of media, entertainment, and technology.",Advancit Capital,0,16,ORG,
Invest Nebraska is a venture capital firm providing financial and operational assistance for Nebraska entrepreneurs.,Invest Nebraska,0,15,PERSON,
Invest Nebraska is a venture capital firm providing financial and operational assistance for Nebraska entrepreneurs.,Nebraska,93,101,GPE,
Morningside Group invests in private equity and venture capital opportunities.,Morningside Group,0,17,ORG,
Gokul Rajaram is the Product and Business Helper at Doordash and currently in Pinterest and Coinbase as board member.,the Product and Business Helper at Doordash,17,60,ORG,
Gokul Rajaram is the Product and Business Helper at Doordash and currently in Pinterest and Coinbase as board member.,Pinterest,78,87,GPE,
Gokul Rajaram is the Product and Business Helper at Doordash and currently in Pinterest and Coinbase as board member.,Coinbase,92,100,ORG,
FREES FUND is a venture capital firm that provides both early and growth stage investment to technology startups in both China and the U.S.,FREES FUND,0,10,ORG,
FREES FUND is a venture capital firm that provides both early and growth stage investment to technology startups in both China and the U.S.,China,121,126,GPE,
FREES FUND is a venture capital firm that provides both early and growth stage investment to technology startups in both China and the U.S.,U.S.,135,139,GPE,
"The Georgia Research Alliance (GRA) expands research and commercialization capacity in Georgia’s universities to launch new companies,",The Georgia Research Alliance,0,29,ORG,
"The Georgia Research Alliance (GRA) expands research and commercialization capacity in Georgia’s universities to launch new companies,",GRA,31,34,ORG,
"The Georgia Research Alliance (GRA) expands research and commercialization capacity in Georgia’s universities to launch new companies,",Georgia,87,94,GPE,
LearnCapital is a venture capital firm focused exclusively on funding entrepreneurs with a vision for better and smarter learning.,LearnCapital,0,12,ORG,
JumpStart Inc. is an Ohio-based non-profit organization that offers development assistance to entrepreneurs in Northeast Ohio.,JumpStart Inc.,0,14,ORG,
JumpStart Inc. is an Ohio-based non-profit organization that offers development assistance to entrepreneurs in Northeast Ohio.,Ohio,21,25,GPE,
JumpStart Inc. is an Ohio-based non-profit organization that offers development assistance to entrepreneurs in Northeast Ohio.,Northeast Ohio,111,125,GPE,
"FasterCapital is an online incubator, accelerator, and service provider. We help startups and small businesses worldwide.",FasterCapital,0,13,ORG,
Maven Capital Partners is a private equity firm that provides a range of funding options to SMEs and investment opportunities.,Maven Capital Partners,0,22,ORG,
"Commerce Ventures is a venture capital firm focusing on investments in the e-commerce, retail, FinTech, and Insurance sectors",Commerce Ventures,0,17,ORG,
"Commerce Ventures is a venture capital firm focusing on investments in the e-commerce, retail, FinTech, and Insurance sectors",FinTech,95,102,ORG,
Beringea is a transatlantic venture capital seeking to create lasting success for rapidly scaling entrepreneurial companies,Beringea,0,8,ORG,
Evolution VC Partners is a venture capital firm.,Evolution VC Partners,0,21,ORG,
Entrepreneur Venture is one of the French Management Company in the Venture Capital Market.,Entrepreneur Venture,0,20,ORG,
Entrepreneur Venture is one of the French Management Company in the Venture Capital Market.,one,24,27,CARDINAL,
Entrepreneur Venture is one of the French Management Company in the Venture Capital Market.,the French Management Company,31,60,ORG,
Entrepreneur Venture is one of the French Management Company in the Venture Capital Market.,the Venture Capital Market,64,90,ORG,
"Formation 8, a California-based technology investment firm, focuses on seed, early, and later stage venture investments.",8,10,11,CARDINAL,
"Formation 8, a California-based technology investment firm, focuses on seed, early, and later stage venture investments.",California,15,25,GPE,
"CVP Management is a venture capital firm that specializes in seed, startup, early Series A, and early stage investments.",CVP Management,0,14,ORG,
Techstars Seattle Accelerator invest in founders to help them do more faster.,Seattle Accelerator,10,29,ORG,
Microsoft Accelerator in Beijing provides resources and services to Chinese startups.,Microsoft Accelerator,0,21,ORG,
Microsoft Accelerator in Beijing provides resources and services to Chinese startups.,Beijing,25,32,GPE,
Microsoft Accelerator in Beijing provides resources and services to Chinese startups.,Chinese,68,75,NORP,
"AMV is a venture capital firm investing in early-stage digital health, tech, and life sciences companies.",AMV,0,3,ORG,
Shervin Pishevar is the Co-Founder at Virgin Hyperloop.,Shervin Pishevar,0,16,PERSON,
Shervin Pishevar is the Co-Founder at Virgin Hyperloop.,Virgin Hyperloop,38,54,PERSON,
H.I.G. Capital is a global private equity and alternative assets investment firm with $42 billion of equity capital under management.,H.I.G. Capital,0,14,ORG,
H.I.G. Capital is a global private equity and alternative assets investment firm with $42 billion of equity capital under management.,$42 billion,86,97,MONEY,
NewSpring Capital is focused on leveraging operational expertise and capital to build market leading companies.,NewSpring Capital,0,17,ORG,
"Elad Gil is a serial entrepreneur, operating executive, and investor or advisor to private companies including AirBnB, Pinterest, Square, an...",Elad Gil,0,8,PERSON,
"Elad Gil is a serial entrepreneur, operating executive, and investor or advisor to private companies including AirBnB, Pinterest, Square, an...",Pinterest,119,128,ORG,
Zillionize is a low friction startup investor with a portfolio of over 100 fast growing startups.,100,71,74,CARDINAL,
Innoangel Fund is an investment firm that invests in early stage companies.,Innoangel Fund,0,14,ORG,
"Samurai Incubate invests in early-stage start-ups and provides support in management, marketing, sales and HR.",Samurai Incubate,0,16,PERSON,
"European venture capital firm focused on digital &amp; deep tech startups, from early stage to growth development.",European,0,8,NORP,
"European venture capital firm focused on digital &amp; deep tech startups, from early stage to growth development.",digital &amp,41,53,ORG,
Credit Suisse Group is a financial services company that advises clients in all aspects of finance.,Credit Suisse Group,0,19,ORG,
"Webb Investment Network is an investment firm that particularly in mobile, consumer Internet, and cloud applications.",Webb Investment Network,0,23,ORG,
Baillie Gifford is an independently owned firm that focuses on investment and asset management.,Baillie Gifford,0,15,PERSON,
Ludlow Ventures is a venture capital firm that invests in the information technology sector.,Ludlow Ventures,0,15,PERSON,
"Mobius Venture Capital is an early-stage venture capital fund that invests in various sectors, including healthcare and infrastructure.",Mobius Venture Capital,0,22,ORG,
"Oasis500 is the leading seed investment company and business accelerator in the Tech and Creative Industry spaces based in Amman, Jordan.",Tech,80,84,ORG,
"Oasis500 is the leading seed investment company and business accelerator in the Tech and Creative Industry spaces based in Amman, Jordan.",Creative Industry,89,106,ORG,
"Oasis500 is the leading seed investment company and business accelerator in the Tech and Creative Industry spaces based in Amman, Jordan.",Amman,123,128,GPE,
"Oasis500 is the leading seed investment company and business accelerator in the Tech and Creative Industry spaces based in Amman, Jordan.",Jordan,130,136,GPE,
Verizon Ventures invests in entrepreneurial companies to drive innovation in Verizon Communications.,Verizon Ventures,0,16,ORG,
Verizon Ventures invests in entrepreneurial companies to drive innovation in Verizon Communications.,Verizon Communications,77,99,ORG,
"Redmile Group is a healthcare investment organization that makes venture, growth, and crossover investing across healthcare.",Redmile Group,0,13,ORG,
"M25 is the most active early-stage VC firm investing in Midwest headquartered startups (14 states, 100+ companies) across most industries",M25,0,3,ORG,
"M25 is the most active early-stage VC firm investing in Midwest headquartered startups (14 states, 100+ companies) across most industries",VC,35,37,PERSON,
"M25 is the most active early-stage VC firm investing in Midwest headquartered startups (14 states, 100+ companies) across most industries",Midwest,56,63,LOC,
"M25 is the most active early-stage VC firm investing in Midwest headquartered startups (14 states, 100+ companies) across most industries",14,88,90,CARDINAL,
"M25 is the most active early-stage VC firm investing in Midwest headquartered startups (14 states, 100+ companies) across most industries",100,99,102,CARDINAL,
IA Ventures is a venture capital firm that specializes in seed-stage and early-stage investments in the fintech sector.,IA Ventures,0,11,ORG,
"Wei Guo, managing&nbsp;partner of UpHonest Capital and founder&nbsp;of Wei Fund, was recognized in the 2016’s Top 20 Global Cross-Border Early Stage C...",Wei Guo,0,7,PERSON,
"Wei Guo, managing&nbsp;partner of UpHonest Capital and founder&nbsp;of Wei Fund, was recognized in the 2016’s Top 20 Global Cross-Border Early Stage C...",UpHonest Capital,34,50,ORG,
"Wei Guo, managing&nbsp;partner of UpHonest Capital and founder&nbsp;of Wei Fund, was recognized in the 2016’s Top 20 Global Cross-Border Early Stage C...",founder&nbsp;of Wei Fund,55,79,PERSON,
"Wei Guo, managing&nbsp;partner of UpHonest Capital and founder&nbsp;of Wei Fund, was recognized in the 2016’s Top 20 Global Cross-Border Early Stage C...",2016,103,107,DATE,
"Wei Guo, managing&nbsp;partner of UpHonest Capital and founder&nbsp;of Wei Fund, was recognized in the 2016’s Top 20 Global Cross-Border Early Stage C...",20,114,116,CARDINAL,
"Marc Bell Capital is an investment firm with a focus on venture capital, private equity, finance, hospitality, and theatrical endeavors.",Marc Bell Capital,0,17,ORG,
"Pequot Capital Management, Inc. announced its closing in 2009. Pequot Capital Management, Inc. is a U.S. registered investment adviser","Pequot Capital Management, Inc.",0,31,ORG,
"Pequot Capital Management, Inc. announced its closing in 2009. Pequot Capital Management, Inc. is a U.S. registered investment adviser",2009,57,61,DATE,
"Pequot Capital Management, Inc. announced its closing in 2009. Pequot Capital Management, Inc. is a U.S. registered investment adviser","Pequot Capital Management, Inc.",63,94,ORG,
"Pequot Capital Management, Inc. announced its closing in 2009. Pequot Capital Management, Inc. is a U.S. registered investment adviser",U.S.,100,104,GPE,
"Brinc is a leader in global venture acceleration, operating 18 multidisciplinary accelerator programs in 7 countries.",18,60,62,CARDINAL,
"Brinc is a leader in global venture acceleration, operating 18 multidisciplinary accelerator programs in 7 countries.",7,105,106,CARDINAL,
"Cybele Group is a full service consulting and financial services firm, which provides investment banking, brokerage and asset management",Cybele Group,0,12,ORG,
American Express Ventures invests in and partners with start-ups to accelerate innovation for consumers and businesses.,American Express Ventures,0,25,ORG,
Backstage Capital is a venture capital fund that invests in new companies led by underrepresented founders.,Backstage Capital,0,17,ORG,
"Sequoia Capital Israel is a VC firm focused on seed stage, mid stage, late stage, and growth investments in the fintech sector.",Sequoia Capital,0,15,ORG,
"Sequoia Capital Israel is a VC firm focused on seed stage, mid stage, late stage, and growth investments in the fintech sector.",Israel,16,22,GPE,
"Sequoia Capital Israel is a VC firm focused on seed stage, mid stage, late stage, and growth investments in the fintech sector.",VC,28,30,PERSON,
Act is a VC firm focused on the most promising technology companies.,VC,9,11,PERSON,
"Deutsche Bank, a Frankfurt-based global investment bank, offers financial products and services to corporate and institutional clients.",Deutsche Bank,0,13,ORG,
"Deutsche Bank, a Frankfurt-based global investment bank, offers financial products and services to corporate and institutional clients.",Frankfurt,17,26,GPE,
Wing Venture Capital primarily invests in technology-based businesses.,Venture Capital,5,20,ORG,
"Bertelsmann Asia Investments (BAI) is an investment firm that invests in technology, infrastructure, media, and education.",Bertelsmann Asia Investments,0,28,ORG,
"Bertelsmann Asia Investments (BAI) is an investment firm that invests in technology, infrastructure, media, and education.",BAI,30,33,ORG,
"Baidu Ventures aims to back artificial intelligence, virtual reality, and augmented reality projects.",Baidu Ventures,0,14,ORG,
VentureSouth is an early stage venture firm that operates angel groups and funds.,VentureSouth,0,12,ORG,
Cabiedes &amp; Partners is a Spanish venture capital firm that provides seed funding and early-stage and later-stage investment services.,Partners,15,23,ORG,
Cabiedes &amp; Partners is a Spanish venture capital firm that provides seed funding and early-stage and later-stage investment services.,Spanish,29,36,NORP,
The ESO Fund provides funding for employees of venture-backed companies to absorb the financial risk of exercising stock options.,The ESO Fund,0,12,ORG,
"LSP (Life Sciences Partners) is a leading independent European investment firm, providing financing to private and public life-science",LSP (Life Sciences Partners,0,27,ORG,
"LSP (Life Sciences Partners) is a leading independent European investment firm, providing financing to private and public life-science",European,54,62,NORP,
Pioneer Fund is a venture capital firm investing in the top Y Combinator startups.,Pioneer Fund,0,12,ORG,
Pioneer Fund is a venture capital firm investing in the top Y Combinator startups.,Y Combinator,60,72,PRODUCT,
Cowboy Ventures is a generalist seed-stage fund focused fund investing in technology startups.,Cowboy Ventures,0,15,ORG,
"Mitsui &amp; Co., is a general trading and investment company with interests in Iron and Steel products.",Mitsui &amp,0,11,ORG,
"Mitsui &amp; Co., is a general trading and investment company with interests in Iron and Steel products.",Co.,13,16,ORG,
"Mitsui &amp; Co., is a general trading and investment company with interests in Iron and Steel products.",Iron and Steel,80,94,ORG,
STRIVE invests in early stage (Seed to Series A) internet and mobile companies in Asia.,Asia,82,86,LOC,
Investor Growth Capital is a Sweden-based venture capital that offers businesses with advisory services.,Investor Growth Capital,0,23,ORG,
Investor Growth Capital is a Sweden-based venture capital that offers businesses with advisory services.,Sweden,29,35,GPE,
"UTEC is an early-stage VC firm associated with academic institutes such as The University of Tokyo, investing in global deep-tech startups.",UTEC,0,4,ORG,
"UTEC is an early-stage VC firm associated with academic institutes such as The University of Tokyo, investing in global deep-tech startups.",VC,23,25,PERSON,
"UTEC is an early-stage VC firm associated with academic institutes such as The University of Tokyo, investing in global deep-tech startups.",The University of Tokyo,75,98,ORG,
InnoEnergy is the innovation engine for sustainable energy across Europe.,InnoEnergy,0,10,ORG,
InnoEnergy is the innovation engine for sustainable energy across Europe.,Europe,66,72,LOC,
"Clocktower Technology Ventures invests in the insurance, payments, personal finance, lending, credit, and asset management sectors.",Clocktower Technology Ventures,0,30,ORG,
ATDC helps entrepreneurs launch and build transformative technology companies.,ATDC,0,4,NORP,
ATDC helps entrepreneurs launch and build transformative technology companies.,transformative,42,56,CARDINAL,
Surge is a rapid-scale up program by Sequoia Capital India for early-stage startups in India and Southeast Asia.,Sequoia Capital India,37,58,ORG,
Surge is a rapid-scale up program by Sequoia Capital India for early-stage startups in India and Southeast Asia.,India,87,92,GPE,
Surge is a rapid-scale up program by Sequoia Capital India for early-stage startups in India and Southeast Asia.,Southeast Asia,97,111,LOC,
Golden Ventures is a seed-stage venture capital fund that supports founders.,Golden Ventures,0,15,ORG,
"NorthStar Capital is a territory, truly commits to deals, and brings maturity and solid, secured capital to every relationship.",NorthStar Capital,0,17,ORG,
Mitsui Global Investmen is a venture capital fund that focuses on early stage companies. Mitsui's expertise lies in helping,Mitsui Global Investmen,0,23,PERSON,
Mitsui Global Investmen is a venture capital fund that focuses on early stage companies. Mitsui's expertise lies in helping,Mitsui,89,95,ORG,
Scott is an American entrepreneur and angel investor. He is best known as a co-founder of IronPort and an early advisor and board member at ...,Scott,0,5,ORG,
Scott is an American entrepreneur and angel investor. He is best known as a co-founder of IronPort and an early advisor and board member at ...,American,12,20,NORP,
Scott is an American entrepreneur and angel investor. He is best known as a co-founder of IronPort and an early advisor and board member at ...,IronPort,90,98,ORG,
Oxford Finance delivers flexible financial solutions to healthcare and life sciences companies worldwide.,Oxford Finance,0,14,ORG,
Innovacom is a Paris-based venture capital firm that focuses on investments in disruptive technologies serving digital transformation.,Innovacom,0,9,ORG,
Innovacom is a Paris-based venture capital firm that focuses on investments in disruptive technologies serving digital transformation.,Paris,15,20,GPE,
"LA-based early-stage fund backing the next rising technologies, products, and services that delight consumers and transform commerce.",LA,0,2,GPE,
Anges Québec is a network of 230 angel investors who invest capital and time in innovative Québec-based companies aiming to scale globally.,230,29,32,CARDINAL,
Anges Québec is a network of 230 angel investors who invest capital and time in innovative Québec-based companies aiming to scale globally.,Québec,91,97,GPE,
LVenture is a publicly listed holding company operating in seed Venture Capital.,Venture Capital,64,79,ORG,
Force Over Mass Capital is a London based venture capital firm focused on early-stage technology investments.,London,29,35,GPE,
