Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Cloud Computing, Content Delivery Network, Developer Tools, Enterprise Software, Industrial Automation, Internet, Security, Smart Cities, Software, Telecommunications",[],0,[],0,[],0
"Developer Tools, Information Technology, Software",[],0,[],0,[],0
"Artificial Intelligence, Biometrics, Cyber Security, Developer APIs, Facial Recognition, Identity Management, Information Technology",[APIs],1,[],0,[],0
"Business Development, Information Technology, SaaS",[SaaS],1,[],0,[],0
"Health Care, Health Diagnostics, Industrial Engineering, Software",[],0,[],0,[],0
"E-Learning, EdTech, Education, Marketplace, Tutoring","[E, -]",2,[],0,[],0
"IaaS, PaaS, SaaS, Software",[],0,[],0,[],0
Retail,[Retail],1,[],0,[],0
"Service Industry, Telecommunications",[Telecommunications],1,[],0,[],0
"Banking, Financial Services, FinTech, Internet, Open Source",[Banking],1,[],0,[],0
"Finance, FinTech, Mobile Payments, Payments","[Finance, Payments]",2,[],0,[],0
"Biotechnology, Food and Beverage, Food Processing, Nutrition, Organic Food",[],0,[],0,[],0
"Hospitality, Property Management, Software, Travel Accommodations, Vacation Rental",[Hospitality],1,[],0,[],0
"Artificial Intelligence, Health Care, Medical Device",[],0,[],0,[],0
"Chemical, Manufacturing, Plastics and Rubber Manufacturing, Waste Management",[],0,[],0,[],0
"Business Intelligence, Cyber Security, Network Security, Productivity Tools, Software",[],0,[],0,[],0
"Retail Technology, Shopping",[Shopping],1,[],0,[],0
"Financial Services, FinTech, Infrastructure, Small and Medium Businesses",[],0,[],0,[Small],1
"Artificial Intelligence, Industrial Automation, Information Technology, Internet of Things, Machine Learning, Oil and Gas, Predictive Analytics, SaaS, Software",[Internet],1,[],0,[],0
"Dietary Supplements, Health Care",[],0,[],0,[],0
"Finance, FinTech, Insurance, InsurTech",[Finance],1,[],0,[],0
"Health Care, SaaS, Software",[],0,[],0,[],0
"Biotechnology, mHealth, Personal Health, Predictive Analytics, Therapeutics",[Therapeutics],1,[],0,[],0
"Artificial Intelligence, Developer APIs, Machine Learning, Software, Tourism, Travel","[APIs, Travel]",2,[],0,[],0
"Clean Energy, Energy, Renewable Energy",[],0,[],0,[],0
"Information Technology, SaaS, Sales, Sales Automation, Software",[Sales],1,[],0,[],0
"Elder Care, Home Health Care, Personal Health",[],0,[],0,[],0
"Blockchain, Compliance, Cryptocurrency, Risk Management, Software",[],0,[],0,[],0
"Health Care, Hospital, Medical Device",[],0,[],0,[],0
"Biotechnology, Health Care, Medical",[],0,[],0,[],0
Waste Management,[],0,[],0,[],0
"Industrial Engineering, Nuclear",[],0,[],0,[],0
"Artificial Intelligence, Data Center, Information Services, Information Technology, Software",[],0,[],0,[],0
"Apps, Artificial Intelligence, Health Care, Medical, Wellness",[],0,[],0,[],0
"Artificial Intelligence, Education, Insurance, Machine Learning, Venture Capital",[],0,[],0,[],0
"Bitcoin, Blockchain, Cryptocurrency, Internet of Things","[Internet, Things]",2,[],0,[],0
"Analytics, Biotechnology, Health Care, Medical Device, Wearables",[],0,[],0,[],0
"Film Production, Music, Video",[Video],1,[],0,[],0
"Computer, Hardware, Product Design, Quantum Computing",[],0,[],0,[],0
InsurTech,[InsurTech],1,[],0,[],0
"Computer, SaaS, Software",[],0,[],0,[],0
"Artificial Intelligence, Developer APIs, Machine Learning, Personalization","[APIs, Personalization]",2,[],0,[],0
"E-Commerce Platforms, Home Services, Information Technology, Professional Services, Software",[],0,[],0,[],0
Coffee,[Coffee],1,[],0,[],0
"Food and Beverage, Food Processing, Seafood",[Food],1,[],0,[],0
Cryptocurrency,[Cryptocurrency],1,[],0,[],0
"Air Transportation, Leisure, Tourism, Travel",[Travel],1,[],0,[],0
"Consumer, Financial Services, FinTech",[Consumer],1,[],0,[],0
"Mineral, Mining","[Mineral, Mining]",2,[],0,[],0
"Analytics, Artificial Intelligence, Computer, Information Technology, Internet, Software",[],0,[],0,[],0
"FinTech, Marketplace, Mobile Apps, Supply Chain Management",[],0,[],0,[],0
"Contact Management, CRM, Email, Email Marketing, SaaS, Software",[],0,[],0,[],0
"Analytics, Artificial Intelligence, Information Technology, Machine Learning, Predictive Analytics, Software",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"Human Resources, Information Services, Information Technology, Internet",[],0,[],0,[],0
"Retail, Shoes, Trading Platform","[Shoes, Trading]",2,[],0,[],0
"Apps, Building Material, Supply Chain Management",[],0,[],0,[],0
"Food Delivery, Mobile Apps, Reservations, Restaurants",[Restaurants],1,[],0,[],0
"Agriculture, AgTech",[],0,[],0,[],0
"Internet, Software",[Internet],1,[],0,[],0
"Health Care, Medical",[],0,[],0,[],0
"Biotechnology, Health Care",[],0,[],0,[],0
"E-Commerce, Enterprise Software, Financial Services, FinTech, SaaS, Subscription Service",[],0,[],0,[],0
"Analytics, Big Data, Data Integration, EdTech, Predictive Analytics, SaaS, Software",[Analytics],1,[],0,[],0
Biotechnology,[Biotechnology],1,[],0,[],0
"Automotive, Autonomous Vehicles, Electric Vehicle, Energy Storage",[],0,[],0,[],0
Software,[Software],1,[],0,[],0
"Cloud Computing, Consulting, Information Technology, Infrastructure, IT Management, Professional Services, Project Management, Virtualization, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Energy, Energy Management, Project Management",[Energy],1,[],0,[],0
"Financial Services, Marketplace, Real Estate",[],0,[],0,[Real],1
"Biotechnology, Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
"Fitness, Health Care, Information Technology, Software, Wellness",[],0,[],0,[],0
"Chemical, Chemical Engineering, Manufacturing",[Manufacturing],1,[],0,[],0
"Manufacturing, Medical Device",[Manufacturing],1,[],0,[],0
"Education, Primary Education, Secondary Education",[Education],1,[],0,[],0
"Artificial Intelligence, Health Care",[],0,[],0,[],0
"Automotive, Autonomous Vehicles, Electric Vehicle, Energy Storage",[],0,[],0,[],0
"E-Signature, InsurTech, Legal Tech, SaaS, Service Industry, Software","[E, Signature]",2,[],0,[],0
"Financial Services, FinTech, Software",[],0,[],0,[],0
"Business Intelligence, Machine Learning, Productivity Tools",[],0,[],0,[],0
"Employment, Recruiting, Staffing Agency",[Employment],1,[],0,[],0
"Gaming, Video Games",[Gaming],1,[],0,[],0
"SaaS, Software",[],0,[],0,[],0
Sensor,[],0,[Sensor],1,[],0
"Automotive, Battery, Manufacturing",[Manufacturing],1,[],0,[],0
"Biotechnology, Health Care, Medical Device, Pharmaceutical",[Pharmaceutical],1,[],0,[],0
Real Estate,[Estate],1,[],0,[Real],1
"Clean Energy, CleanTech, Energy, Renewable Energy, Solar",[],0,[],0,[],0
"Banking, Financial Services, FinTech",[Banking],1,[],0,[],0
"Biotechnology, Cosmetics, Health Care, Medical Device",[],0,[],0,[],0
"Broadcasting, News, TV",[TV],1,[],0,[],0
"Artificial Intelligence, B2B, Sales, Software",[],0,[],0,[],0
"Big Data, Cloud Data Services, Data Integration, Database, Information Technology",[],0,[],0,[],0
"Cloud Computing, Cloud Infrastructure, Hardware, Software",[],0,[],0,[],0
"Biotechnology, Therapeutics","[Biotechnology, Therapeutics]",2,[],0,[],0
"Energy, Energy Efficiency, Energy Management, Software",[Energy],1,[],0,[],0
"Brand Marketing, CRM, Product Design, Project Management, UX Design",[],0,[],0,[],0
"Cloud Security, Information Technology, SaaS, Security",[Security],1,[],0,[],0
"Health Care, Medical Device, Personal Health",[],0,[],0,[],0
E-Commerce,[Commerce],1,[],0,[],0
"Consulting, Information Technology",[],0,[],0,[],0
"Basketball, Gaming, Virtual Reality",[Reality],1,[],0,[Virtual],1
"Financial Services, FinTech, Lending, Small and Medium Businesses",[],0,[],0,[Small],1
"Health Care, Internet, Pharmaceutical",[],0,[],0,[],0
"Automotive, E-Commerce",[Commerce],1,[],0,[Automotive],1
"Employment, Human Resources, Software, Staffing Agency",[Employment],1,[],0,[],0
"Biopharma, Biotechnology, Health Care, Therapeutics",[Therapeutics],1,[],0,[],0
"B2B, Consumer Reviews, Industrial, Industrial Manufacturing, Robotics, Software",[],0,[],0,[],0
"Autonomous Vehicles, Recreational Vehicles",[],0,[],0,[],0
"Database, Information Services, Intelligent Systems, Software",[],0,[],0,[],0
"Battery, Electronics, Hardware, Manufacturing",[Manufacturing],1,[],0,[],0
"Elder Care, Health Care, Health Diagnostics, Mobile Apps, Personal Health, Service Industry, Wellness",[],0,[],0,[],0
Security,[Security],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Computer, Consulting, Information Technology, Non Profit, Training","[Computer, Training]",2,[],0,[],0
"Energy, Energy Storage, Renewable Energy, Solar",[Energy],1,[],0,[],0
"Industrial, Industrial Manufacturing, Manufacturing, Recycling",[Recycling],1,[],0,[],0
"Catering, Delivery, Food and Beverage, Outdoors, Restaurants",[Restaurants],1,[],0,[],0
"Banking, Compliance, Financial Services, FinTech, Payments","[Banking, Payments]",2,[],0,[],0
"Biotechnology, Food and Beverage",[],0,[],0,[],0
"Biotechnology, Clinical Trials, Pharmaceutical",[],0,[],0,[],0
"Manufacturing, Renewable Energy",[Manufacturing],1,[],0,[],0
"Food and Beverage, Food Delivery, Food Processing","[Food, Processing]",2,[],0,[],0
"Agriculture, AgTech, Biotechnology, Life Science",[],0,[],0,[],0
"Cosmetics, Men's","[Cosmetics, Men]",2,[],0,[],0
"Health Care, Medical, Medical Device",[],0,[],0,[],0
"Ride Sharing, Travel",[Travel],1,[],0,[],0
Information Technology,[],0,[],0,[],0
"Autonomous Vehicles, Electric Vehicle, Manufacturing",[Manufacturing],1,[],0,[],0
"Internet, Real Estate",[Internet],1,[],0,[],0
"Artificial Intelligence, Software",[],0,[],0,[],0
"Cyber Security, Network Security",[],0,[],0,[],0
"Construction, Home Improvement, Home Renovation, Marketplace",[Construction],1,[],0,[],0
"Biopharma, Biotechnology, Health Care, Medical",[],0,[],0,[],0
Gaming,[],0,[Gaming],1,[],0
"Consulting, E-Learning, Software",[],0,[],0,[],0
"Biotechnology, Education, Health Care, Medical, Training",[Training],1,[],0,[],0
Nanotechnology,[Nanotechnology],1,[],0,[],0
"Automotive, Autonomous Vehicles, Electric Vehicle, Energy Storage",[],0,[],0,[],0
"Battery, CleanTech, Energy, Energy Storage, Renewable Energy",[Battery],1,[],0,[],0
"Catering, Food and Beverage",[],0,[],0,[],0
"Digital Media, Information Services, Professional Services",[],0,[],0,[],0
"Advertising, Internet, Marketing Automation, Social Media, Software",[Advertising],1,[],0,[],0
"Finance, Financial Services",[Finance],1,[],0,[],0
"Dietary Supplements, Health Care, Medical, Wellness",[],0,[],0,[],0
"Information Technology, Robotics, Software",[],0,[],0,[],0
"Artificial Intelligence, Banking, Finance, Financial Services",[],0,[],0,[],0
"Human Resources, Recruiting",[],0,[],0,[],0
"B2B, E-Commerce, Intellectual Property, Legal Tech",[],0,[],0,[],0
"Human Resources, SaaS, Software",[],0,[],0,[],0
"Artificial Intelligence, Fitness, Music Streaming, Software",[],0,[],0,[],0
"Insurance, SaaS, Sales, Software",[Insurance],1,[],0,[],0
"Autonomous Vehicles, Drones, Electronics, Robotics, Sensor",[Sensor],1,[],0,[],0
"Biofuel, Biotechnology, Energy, Environmental Engineering, Sustainability, Waste Management",[],0,[],0,[],0
"Marketing, Property Management, Real Estate",[Marketing],1,[],0,[],0
"Information Technology, Media and Entertainment",[],0,[],0,[],0
"Fashion, Women's",[Fashion],1,[],0,[],0
"B2B, Consulting, Human Resources, Legal, Recruiting",[],0,[],0,[],0
"Cloud Computing, Enterprise, Internet, SaaS, Software",[],0,[],0,[],0
"Advertising, Analytics, E-Commerce, Marketing Automation, Software",[Advertising],1,[],0,[],0
"Renewable Energy, Semiconductor",[],0,[],0,[Renewable],1
"Energy, Telecommunications",[Energy],1,[],0,[],0
"Blockchain, Media and Entertainment, Music, Sports",[Sports],1,[],0,[],0
Information Technology,[],0,[],0,[],0
"Agriculture, Analytics, Information Technology, Logistics, Packaging Services, Software, Supply Chain Management",[],0,[],0,[],0
Email,[Email],1,[],0,[],0
"Consumer Software, Family, Parenting",[Parenting],1,[],0,[],0
"Commercial Lending, Financial Services, FinTech, Micro Lending, Mobile Payments",[Payments],1,[],0,[],0
"Financial Services, FinTech, Mobile, Mobile Apps, Personal Finance",[],0,[],0,[],0
"Bakery, Food and Beverage, Snack Food",[],0,[],0,[],0
"Agriculture, Biotechnology, Medical",[],0,[],0,[],0
"Finance, Financial Services, Insurance","[Finance, Insurance]",2,[],0,[],0
"Biotechnology, Health Care, Medical, Service Industry, Therapeutics",[Therapeutics],1,[],0,[],0
"Employment, Recruiting, Staffing Agency",[Employment],1,[],0,[],0
"Cycling, Online Portals, Outdoors",[Cycling],1,[],0,[],0
"Blockchain, Cryptocurrency, FinTech, Mobile, Software",[],0,[],0,[],0
"Consumer Goods, E-Commerce, Marketing, Sales","[Consumer, Sales]",2,[],0,[],0
"Art, Consumer Goods, Software",[Art],1,[],0,[],0
"Artificial Intelligence, Autonomous Vehicles, Delivery, Delivery Service, Robotics",[Robotics],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Digital Entertainment, Fantasy Sports, Sports",[Sports],1,[],0,[],0
"Banking, Software",[Banking],1,[],0,[],0
"Consumer Goods, Fitness, Medical, Service Industry, Wellness",[Consumer],1,[],0,[],0
"Blockchain, Information Technology, Supply Chain Management",[],0,[],0,[],0
"Biotechnology, Medical Device",[],0,[],0,[],0
"Business Intelligence, Database, Information Services, Lead Generation, Marketing Automation, Software",[],0,[],0,[],0
"Diabetes, Health Care, Manufacturing, Medical Device",[Diabetes],1,[],0,[],0
"Information Technology, Logistics",[],0,[],0,[],0
"Service Industry, Software",[],0,[],0,[],0
"Computer, Information Technology, Software",[Computer],1,[],0,[],0
"Agriculture, AgTech",[],0,[],0,[],0
"Data Integration, FinTech, Payments, Software",[],0,[],0,[],0
"CleanTech, Electric Vehicle, Ride Sharing, Transportation",[Transportation],1,[],0,[],0
"E-Commerce, Food and Beverage, Information Technology, Restaurants",[Restaurants],1,[],0,[],0
"Artificial Intelligence, Automotive, Autonomous Vehicles, Computer Vision, Machine Learning, Software",[],0,[],0,[],0
"Adventure Travel, Hardware, Navigation, Transportation",[Transportation],1,[],0,[],0
"Consulting, Information Technology, Marketing",[Marketing],1,[],0,[],0
"Biotechnology, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
