Text,Lemma,PoS,Tag,Dep,Shape,Sentiment
"Analytics, Artificial Intelligence, B2B, Cloud Computing, Enterprise Software, Geospatial, Machine Learning, SaaS",19,19,19,19,19,19
"Agriculture, AgTech, Financial Services, Lending",8,8,8,8,8,8
"Artificial Intelligence, Business Intelligence, Enterprise Software, Machine Learning",11,11,11,11,11,11
"Enterprise Software, Finance, Information Technology, Outsourcing, Software",11,11,11,11,11,11
"Fraud Detection, Identity Management, Machine Learning, Network Security",11,11,11,11,11,11
"Analytics, Artificial Intelligence, Health Care, Hospital, Machine Learning",12,12,12,12,12,12
Transportation,1,1,1,1,1,1
"Enterprise Software, Hardware, Internet of Things, Parking, Payments, Software",14,14,14,14,14,14
"Health Care, Health Insurance, Insurance",7,7,7,7,7,7
"Blockchain, Commercial Real Estate, FinTech, Impact Investing, Internet, Real Estate",15,15,15,15,15,15
"Analytics, Brand Marketing, SaaS",6,6,6,6,6,6
"B2B, Developer Platform, Developer Tools, SaaS, Software",11,11,11,11,11,11
"Apps, Cloud Infrastructure, Data Integration, Developer APIs, Enterprise Software",13,13,13,13,13,13
"Health Care, Medical, Medical Device, Virtual Reality",10,10,10,10,10,10
"Cloud Computing, Information Technology, IT Management, SaaS, Software",12,12,12,12,12,12
"Health Care, Information Technology, Medical, mHealth",9,9,9,9,9,9
"Cloud Management, Cloud Security, Cyber Security, Information Technology",11,11,11,11,11,11
"AgTech, Biotechnology, Farming",5,5,5,5,5,5
"Chemical, Chemical Engineering, Manufacturing",6,6,6,6,6,6
"Cloud Computing, Developer Tools, Web Development, Web Hosting",11,11,11,11,11,11
"Education, Internet, Software",5,5,5,5,5,5
"Banking, FinTech, Information Technology, Venture Capital",9,9,9,9,9,9
"Accounting, Financial Services, FinTech, Payments, Software",10,10,10,10,10,10
"Biotechnology, Health Diagnostics, Life Science, Medical",9,9,9,9,9,9
"Financial Services, FinTech, Infrastructure, Lending, Small and Medium Businesses",13,13,13,13,13,13
"Content, Data Mining, Internet, Social Media",9,9,9,9,9,9
"Delivery, Food and Beverage, Food Delivery",8,8,8,8,8,8
"Content, Digital Entertainment, eSports, Gaming",8,8,8,8,8,8
"B2B, E-Commerce, Information Technology, Internet, Retail Technology",13,13,13,13,13,13
"Events, Media and Entertainment, Music, Ticketing",9,9,9,9,9,9
"Coupons, E-Commerce, Retail, Shopping",9,9,9,9,9,9
"Credit, Financial Services, FinTech, Mobile Payments",9,9,9,9,9,9
"Data Integration, Manufacturing, Security, Software",8,8,8,8,8,8
"Battery, CleanTech, Energy, Energy Storage, Renewable Energy",11,11,11,11,11,11
"Asset Management, Banking, Financial Services, FinTech",9,9,9,9,9,9
"Banking, Credit, Financial Services, FinTech",8,8,8,8,8,8
"E-Commerce, E-Commerce Platforms, Grocery, Shopping",12,12,12,12,12,12
Fashion,1,1,1,1,1,1
"Business Development, Career Planning, Government, Office Administration",10,10,10,10,10,10
"Analytics, Artificial Intelligence, Cloud Data Services, Cyber Security, Data Integration, Network Security, Software",19,19,19,19,19,19
"Agriculture, AgTech, Internet",5,5,5,5,5,5
"Cloud Data Services, Developer Platform, Information Technology, IT Management, Software",14,14,14,14,14,14
"Employee Benefits, Financial Services, FinTech, Mobile Payments",10,10,10,10,10,10
"Finance, Financial Services, Venture Capital",7,7,7,7,7,7
"Data Visualization, Enterprise Software, Financial Services, Internet, Software",12,12,12,12,12,12
"Analytics, Biotechnology, Health Care, Medical Device, Wearables",11,11,11,11,11,11
"Blockchain, Information Technology, Video Games",7,7,7,7,7,7
"Apps, Media and Entertainment, Mobile, Social, Video",11,11,11,11,11,11
"Blockchain, Internet",3,3,3,3,3,3
"Health Care, Medical, Mobile Apps, Pharmaceutical",9,9,9,9,9,9
"Manufacturing, Paper Manufacturing, Renewable Energy",7,7,7,7,7,7
"Cryptocurrency, Finance, FinTech, Payments",7,7,7,7,7,7
"Cycling, Fitness, Health Care, Wellness",8,8,8,8,8,8
"Adventure Travel, Information Technology, Reservations, Travel",9,9,9,9,9,9
"Finance, Financial Services, Venture Capital",7,7,7,7,7,7
"Artificial Intelligence, Asset Management, Finance, Financial Services, Lending",12,12,12,12,12,12
"Financial Services, FinTech, Social Media",7,7,7,7,7,7
"Career Planning, Digital Media, Employment, Recruiting, Social Media",12,12,12,12,12,12
"Big Data, CleanTech, Collaboration, Project Management",9,9,9,9,9,9
"Financial Services, Insurance, InsurTech, Small and Medium Businesses",11,11,11,11,11,11
"Consumer Reviews, E-Commerce, Hospitality, Recreation, Tourism, Travel",14,14,14,14,14,14
"Facility Management, Human Resources, Office Administration, Software",10,10,10,10,10,10
"Financial Services, FinTech, Venture Capital",7,7,7,7,7,7
"Analytics, Digital Media, Enterprise Software, SaaS",9,9,9,9,9,9
Financial Services,2,2,2,2,2,2
"Life Science, Medical, Pharmaceutical, Wholesale",8,8,8,8,8,8
"Impact Investing, Information Technology, Venture Capital",8,8,8,8,8,8
"Artificial Intelligence, Automotive, Autonomous Vehicles, Image Recognition, Sensor, Software, Transportation",16,16,16,16,16,16
"Advertising, Blockchain, Internet, Software, Web Browsers",10,10,10,10,10,10
"Analytics, Business Intelligence, Cloud Data Services, Computer, Information Services, Information Technology, Software",18,18,18,18,18,18
"Artificial Intelligence, Food and Beverage, Internet of Things, Machine Learning, Productivity Tools, Software",18,18,18,18,18,18
"E-Commerce, Food and Beverage, Information Technology, Restaurants",12,12,12,12,12,12
"Analytics, Energy, Energy Efficiency, SaaS",8,8,8,8,8,8
"Enterprise, Enterprise Applications, Financial Services, FinTech, Insurance, Productivity Tools, SaaS, Software",18,18,18,18,18,18
"Developer Platform, Information Services, Information Technology",8,8,8,8,8,8
"E-Commerce, Internet, Software",7,7,7,7,7,7
"Analytics, Big Data, Business Intelligence, Enterprise Software, Marketing Automation",13,13,13,13,13,13
"Biotechnology, Life Science",4,4,4,4,4,4
"Business Travel, Cloud Data Services, Information Technology, SaaS",11,11,11,11,11,11
"Consumer Electronics, Electronics, Hardware, Innovation Management, Internet of Things, Manufacturing, Product Design",18,18,18,18,18,18
"Corporate Training, E-Learning, Education, Employment, Skill Assessment",13,13,13,13,13,13
"Mobile, Payments, Point of Sale, Software",9,9,9,9,9,9
"Assistive Technology, Information Technology, Project Management",8,8,8,8,8,8
"Concerts, Digital Entertainment, Event Management, Event Promotion, Events, Media and Entertainment, Ticketing",18,18,18,18,18,18
"Banking, Consumer Lending, Finance, Financial Services, FinTech, Lending",13,13,13,13,13,13
"E-Commerce, Financial Services, FinTech, Mobile Payments, Payments",13,13,13,13,13,13
"Air Transportation, Document Management, Internet, Legal, Professional Services",12,12,12,12,12,12
"Food and Beverage, Restaurants, Retail",7,7,7,7,7,7
"Embedded Systems, Hardware, Mobile, Telecommunications",8,8,8,8,8,8
"Elder Care, Elderly, Health Care, Health Insurance",10,10,10,10,10,10
"Biotechnology, Health Care, Life Science",7,7,7,7,7,7
"Banking, Financial Services, FinTech, Lending, Software",10,10,10,10,10,10
"Financial Services, FinTech, Payments, Software",8,8,8,8,8,8
"B2B, Cloud Data Services, Consulting, Information Technology, Legal, SaaS, Software",16,16,16,16,16,16
"Business Information Systems, Cloud Computing, Developer Platform, Software",11,11,11,11,11,11
"Artificial Intelligence, Content, Productivity Tools, SaaS",9,9,9,9,9,9
"Cryptocurrency, FinTech, Stock Exchanges, Trading Platform",9,9,9,9,9,9
"Advertising, Digital Entertainment, Journalism, Publishing, Social News",11,11,11,11,11,11
"Business Intelligence, Commercial Real Estate, Professional Services, Real Estate Investment, Software, Sustainability",17,17,17,17,17,17
"Consumer Lending, Finance, Financial Services, FinTech, Lending, Marketplace",13,13,13,13,13,13
"Blockchain, Cryptocurrency, Ethereum, FinTech",7,7,7,7,7,7
"Hardware, Home Renovation, Manufacturing",6,6,6,6,6,6
"Financial Services, Real Estate, Real Estate Investment, Rental Property",12,12,12,12,12,12
"Apps, Artificial Intelligence, B2B, Customer Service, Messaging, Mobile, Outsourcing, Task Management, Virtual Assistant",21,21,21,21,21,21
"Audio, Machine Learning, Software, Video Games",9,9,9,9,9,9
"Digital Entertainment, Fantasy Sports, Sports",7,7,7,7,7,7
"E-Commerce, Financial Services, Lending, Payments",10,10,10,10,10,10
"Analytics, Big Data, Enterprise Software, SaaS",9,9,9,9,9,9
"Employment, Human Resources, Recruiting, Software",8,8,8,8,8,8
"B2B, Financial Services, FinTech, Payments",8,8,8,8,8,8
"Analytics, Cloud Security, Cyber Security, IT Infrastructure, Open Source",13,13,13,13,13,13
"Digital Entertainment, E-Commerce, Event Management, Events, Internet, Media and Entertainment, Online Auctions, Social Media, Sports",25,25,25,25,25,25
"Biopharma, Biotechnology, Health Care, Pharmaceutical",8,8,8,8,8,8
"Financial Services, FinTech, Mobile Payments",7,7,7,7,7,7
"Apps, Car Sharing, Food Delivery, Ride Sharing, Transportation",12,12,12,12,12,12
"Cryptocurrency, Financial Services, FinTech, Trading Platform",9,9,9,9,9,9
"Agriculture, Farming, Manufacturing, Organic, Organic Food",10,10,10,10,10,10
"Apps, B2B, Enterprise Software, Medical, Software",10,10,10,10,10,10
"Cloud Computing, Data Storage, Enterprise Software",8,8,8,8,8,8
"Analytics, Automotive, Big Data, Information Technology",9,9,9,9,9,9
"E-Commerce, Lifestyle, Product Design, Retail",10,10,10,10,10,10
"Artificial Intelligence, Developer Tools, Machine Learning, Software, Software Engineering",13,13,13,13,13,13
"E-Commerce, E-Commerce Platforms, Fashion, Lifestyle",12,12,12,12,12,12
"E-Commerce, Information Technology, Internet, Retail",10,10,10,10,10,10
"Banking, Blockchain, Cryptocurrency, Financial Services, FinTech",10,10,10,10,10,10
"Banking, Financial Services, FinTech",6,6,6,6,6,6
"Cyber Security, Information Technology, Network Security",8,8,8,8,8,8
"Cloud Computing, Cloud Infrastructure, Internet of Things, Smart Building, Smart Cities, Smart Home, Software, Video, Video Streaming",25,25,25,25,25,25
"Cloud Computing, Content, Developer Tools, SaaS, Software",11,11,11,11,11,11
"FinTech, Lending, Real Estate",6,6,6,6,6,6
"Enterprise Software, Internet of Things, Shipping, Software, Supply Chain Management",14,14,14,14,14,14
"Cyber Security, Internet, Security, Software",8,8,8,8,8,8
Food and Beverage,3,3,3,3,3,3
"Finance, Financial Services, FinTech",6,6,6,6,6,6
"Coffee, Food and Beverage, Grocery, Retail, Tea",11,11,11,11,11,11
"Analytics, Cloud Data Services, Data Visualization, Open Source, Software",13,13,13,13,13,13
"Computer, Data Center, Hardware, Software",8,8,8,8,8,8
"Advanced Materials, Aerospace, Artificial Intelligence, Blockchain, CleanTech, Retail Technology, Risk Management, Supply Chain Management",21,21,21,21,21,21
"Artificial Intelligence, E-Commerce Platforms, Machine Learning, Shopping",12,12,12,12,12,12
"Enterprise Software, Internet of Things, Messaging, Mobile Apps, SaaS, Telecommunications",15,15,15,15,15,15
"Cloud Data Services, Data Center, Information Technology, Infrastructure, Internet, Software",15,15,15,15,15,15
"Enterprise Resource Planning (ERP), Enterprise Software, Financial Services, Software",14,14,14,14,14,14
"Cloud Computing, E-Commerce, Logistics, Supply Chain Management, Warehousing",14,14,14,14,14,14
"Database, Developer Tools, Information Services, Information Technology, Software",12,12,12,12,12,12
"Email, Health Care, Higher Education, Hospital, Medical, mHealth",13,13,13,13,13,13
"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device",12,12,12,12,12,12
"Biopharma, Medical, Pharmaceutical",5,5,5,5,5,5
"Financial Services, FinTech, Payments, Small and Medium Businesses",11,11,11,11,11,11
"Finance, Financial Services, FinTech, SaaS",8,8,8,8,8,8
"Family, Health Care, mHealth, Women's",9,9,9,9,9,9
"Electronic Health Record (EHR), Health Care, Medical",11,11,11,11,11,11
SaaS,1,1,1,1,1,1
"FinTech, Mobile Payments",4,4,4,4,4,4
"Bitcoin, E-Commerce, Finance, FinTech, Payments, Peer to Peer, Software",17,17,17,17,17,17
"Advertising, Content Creators, Content Marketing, Digital Entertainment, Digital Media",13,13,13,13,13,13
"Big Data, Enterprise Software, Productivity Tools, SaaS, Search Engine",13,13,13,13,13,13
"Consumer, Health Care, Medical, Pharmaceutical",8,8,8,8,8,8
"Banking, Financial Services, FinTech, Mobile Apps",9,9,9,9,9,9
"Email Marketing, Marketing Automation, Mobile, Personalization, Software",11,11,11,11,11,11
"Information Technology, Restaurants, Staffing Agency",7,7,7,7,7,7
"Content, Music, Social Network, Software",8,8,8,8,8,8
"Finance, Financial Services, Venture Capital",7,7,7,7,7,7
"Cloud Security, Cyber Security, Information Technology, Knowledge Management",11,11,11,11,11,11
"CleanTech, Environmental Engineering, GreenTech",6,6,6,6,6,6
"Apps, Insurance, Mobile, Mobile Apps, Software",10,10,10,10,10,10
"Agriculture, AgTech, Biotechnology, Food and Beverage, Sustainability",11,11,11,11,11,11
"Analytics, Electronics, Sensor, Software, Test and Measurement",11,11,11,11,11,11
"Advertising, Brand Marketing, Content Creators, Digital Marketing, E-Commerce",14,14,14,14,14,14
"E-Commerce, Fitness, Lifestyle, Retail, Sporting Goods",12,12,12,12,12,12
"Automotive, Autonomous Vehicles, Electric Vehicle, Energy Storage",10,10,10,10,10,10
"Food and Beverage, Software, Waste Management",8,8,8,8,8,8
"Enterprise Software, Information Technology, Productivity Tools, Sales",10,10,10,10,10,10
"Business Intelligence, Cyber Security, Information Technology, Security, Software, Telecommunications",14,14,14,14,14,14
Satellite Communication,2,2,2,2,2,2
"Cloud Security, Enterprise Applications, Penetration Testing, SaaS, Security",12,12,12,12,12,12
"Communities, Professional Networking, Social Network, Women's",10,10,10,10,10,10
"Big Data, Business Development, Business Intelligence, Information Services, SaaS, Sustainability",15,15,15,15,15,15
"Apps, Mobile, Social Network, Software, Teenagers",10,10,10,10,10,10
"Cryptocurrency, Venture Capital",4,4,4,4,4,4
"Employee Benefits, Finance, Financial Services, FinTech, Wellness",11,11,11,11,11,11
"Data Center, Information Technology, Network Security, Telecommunications",10,10,10,10,10,10
"Analytics, CleanTech, GreenTech, SaaS, Software, Sustainability",11,11,11,11,11,11
"Asset Management, Finance, Financial Services, Venture Capital",10,10,10,10,10,10
"3D Technology, CAD, Enterprise Software, Product Design, Software",12,12,12,12,12,12
"Cyber Security, Information Technology, Software",7,7,7,7,7,7
"Audio, Cloud Computing, Music, Music Streaming",9,9,9,9,9,9
"Artificial Intelligence, Hardware, Robotics, Software, Warehousing",10,10,10,10,10,10
"Enterprise Software, Industrial, Information Technology, Manufacturing, Mining",11,11,11,11,11,11
"Advertising, Artificial Intelligence, E-Commerce, Marketing",10,10,10,10,10,10
"E-Commerce, Finance, Financial Services",8,8,8,8,8,8
"Apps, Banking, Financial Services, FinTech, Personal Finance",11,11,11,11,11,11
"Health Care, mHealth, Women's",7,7,7,7,7,7
"Eyewear, Health Care, Medical, Neuroscience",8,8,8,8,8,8
"Electronics, Energy, Energy Management, Finance, Manufacturing",10,10,10,10,10,10
"Cloud Security, Cyber Security, Data Integration, Enterprise Software, Information Technology, Open Source, Security, Software",21,21,21,21,21,21
"Car Sharing, Communities, Transportation",6,6,6,6,6,6
"Cyber Security, Internet of Things, Intrusion Detection, Network Security",12,12,12,12,12,12
"Business Development, E-Commerce, Enterprise Software, SaaS, Software",13,13,13,13,13,13
"Online Games, PC Games, Software, Video Games",10,10,10,10,10,10
"Human Resources, Recruiting, SaaS, Software",8,8,8,8,8,8
"Biotechnology, Health Care, Medical, Pharmaceutical, Therapeutics",10,10,10,10,10,10
"E-Learning, Human Resources, Information Technology, Recruiting, Training",13,13,13,13,13,13
"Analytics, Big Data, Business Intelligence, Data Visualization, Enterprise Software, Information Services, Medical, Medical Device, Software",23,23,23,23,23,23
"Billing, Cloud Computing, Enterprise Software, FinTech, SaaS, Software",13,13,13,13,13,13
"Banking, Credit, Financial Services, FinTech, Mobile",10,10,10,10,10,10
"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device, Sensor, Wearables",16,16,16,16,16,16
"Artificial Intelligence, Consumer Electronics, Hardware, Machine Learning, Motion Capture, Robotics, Software, Video, Wearables",21,21,21,21,21,21
"E-Learning, EdTech, Education, Software",9,9,9,9,9,9
"Advertising, Artificial Intelligence, Digital Marketing, Machine Learning",10,10,10,10,10,10
"Communities, Content, Digital Media, Social Media",9,9,9,9,9,9
"Blockchain, Cryptocurrency, Ethereum, Software",7,7,7,7,7,7
"EdTech, Education, Secondary Education",6,6,6,6,6,6
"E-Learning, EdTech, Education, Tutoring",9,9,9,9,9,9
"Food Delivery, SaaS, Social Impact, Sustainability, Waste Management",12,12,12,12,12,12
"Information Services, Logistics, Mobile Apps, Taxi Service, Transportation",12,12,12,12,12,12
"Business Development, Communities, Funding Platform, Non Profit, Venture Capital",13,13,13,13,13,13
"Information Technology, Mobile, Telecommunications",6,6,6,6,6,6
"Marketplace, Peer to Peer, Rental, Rental Property",10,10,10,10,10,10
"Information Technology, Satellite Communication, Telecommunications",7,7,7,7,7,7
"Casual Games, Gaming, Software, Video Games",9,9,9,9,9,9
"Delivery Service, Mobile, Telecommunications, Wireless",8,8,8,8,8,8
"Financial Services, FinTech, Mobile Payments, Payments",9,9,9,9,9,9
"E-Commerce, Food and Beverage, Food Delivery, Organic Food, Subscription Service",16,16,16,16,16,16
"Android, iOS, Mobile, Public Relations, Telecommunications",10,10,10,10,10,10
"Advertising, Cloud Infrastructure, Mobile, Mobile Apps",9,9,9,9,9,9
"Electronics, Manufacturing, Quantum Computing, Semiconductor",8,8,8,8,8,8
"Event Management, Event Promotion, Events, Media and Entertainment",11,11,11,11,11,11
"Analytics, E-Commerce, Marketing, Social Media Marketing",11,11,11,11,11,11
"Analytics, Innovation Management, Manufacturing, Retail",8,8,8,8,8,8
"Computer, Internet, Network Security",6,6,6,6,6,6
"Consumer Electronics, Electronics, Machinery Manufacturing, Manufacturing",9,9,9,9,9,9
"FinTech, Insurance, InsurTech, Risk Management",8,8,8,8,8,8
"B2B, Enterprise Software, Financial Services, Payments",9,9,9,9,9,9
"Advertising, Broadcasting, Digital Media, Telecommunications",8,8,8,8,8,8
"Data Visualization, Enterprise Software, GovTech, SaaS, Software",11,11,11,11,11,11
"Banking, Crowdfunding, Financial Services",6,6,6,6,6,6
"CRM, Customer Service, Internet",6,6,6,6,6,6
"Automotive, Autonomous Vehicles, Public Transportation, Software, Travel",11,11,11,11,11,11
"Automotive, Electric Vehicle, GreenTech, Subscription Service, Transportation",11,11,11,11,11,11
"3D Technology, Augmented Reality, Blockchain, E-Commerce Platforms, Marketing, Mobile Advertising, Retail Technology, SaaS, Web Apps",25,25,25,25,25,25
"Architecture, Interior Design, Product Design, Smart Building",10,10,10,10,10,10
"Agriculture, Analytics, Information Technology, Logistics, Packaging Services, Software, Supply Chain Management",17,17,17,17,17,17
"Artificial Intelligence, E-Commerce, Fashion",8,8,8,8,8,8
"Cloud Security, Cyber Security, Network Security, Software",10,10,10,10,10,10
"Employment, Human Resources, SaaS, Software",8,8,8,8,8,8
"Health Care, Manufacturing, Medical Device",7,7,7,7,7,7
"Developer Platform, Software, Web Development",7,7,7,7,7,7
"Finance, Financial Services, FinTech, Real Estate, Real Estate Investment",13,13,13,13,13,13
"Artificial Intelligence, Building Material, Electronics, Hardware, Life Science, Manufacturing, Telecommunications",16,16,16,16,16,16
"Information Services, Internet, Product Design, Q&amp;A, Social Media",12,12,12,12,12,12
"GPS, Location Based Services, Logistics, Mapping Services, Navigation",12,12,12,12,12,12
"Apps, Crowdsourcing, Pet",5,5,5,5,5,5
"Apps, Blockchain, Cryptocurrency, Ethereum, Information Technology",10,10,10,10,10,10
"E-Commerce, Fashion, Women's",8,8,8,8,8,8
"Artificial Intelligence, Machine Learning, Marketing, Sales, Software, Web Development",14,14,14,14,14,14
"Food and Beverage, Health Care, Organic Food",9,9,9,9,9,9
"Biotechnology, Health Care, Therapeutics",6,6,6,6,6,6
"Fashion, Lifestyle, Retail, Wearables",7,7,7,7,7,7
"Database, Information Technology, SaaS, Software",8,8,8,8,8,8
"E-Commerce, Grocery, Internet, Shopping",9,9,9,9,9,9
"Financial Services, FinTech, Insurance, InsurTech, Life Insurance",11,11,11,11,11,11
"Artificial Intelligence, Biotechnology, Clinical Trials, Machine Learning, Pharmaceutical",12,12,12,12,12,12
"Computer, Customer Service, Document Management, Education, Innovation Management, Legal, Legal Tech, Software",19,19,19,19,19,19
"Content, Media and Entertainment, TV",7,7,7,7,7,7
"Banking, Finance, Financial Services, FinTech",8,8,8,8,8,8
"Biotechnology, Genetics, Health Care, Medical, Therapeutics",10,10,10,10,10,10
"Internet, Real Estate, Real Estate Investment, Search Engine",11,11,11,11,11,11
"Biometrics, FinTech, Identity Management, Payments, Software",10,10,10,10,10,10
"Commercial Lending, Construction, Financial Services, FinTech, Lending, SaaS",13,13,13,13,13,13
"EdTech, Education, Financial Services, FinTech",8,8,8,8,8,8
"Electronics, Finance, Information Services, Internet, Medical, Mobile, Retail, Web Development",17,17,17,17,17,17
"Consumer Reviews, Customer Service, Lead Generation, Marketing, SaaS",12,12,12,12,12,12
"E-Learning, EdTech, Education, Higher Education",10,10,10,10,10,10
"Biotechnology, Health Diagnostics, Life Science, Pharmaceutical",9,9,9,9,9,9
"E-Learning, EdTech, Education",7,7,7,7,7,7
"Hardware, Information Technology, Internet, Software",8,8,8,8,8,8
"Biotechnology, Medical, Therapeutics",5,5,5,5,5,5
"Accounting, Apps, Cloud Computing, Financial Services, FinTech, Human Resources, Mobile, Payments, Small and Medium Businesses, Software",25,25,25,25,25,25
"Battery, Energy, Energy Storage, Renewable Energy, Semiconductor, Software",13,13,13,13,13,13
"Artificial Intelligence, Machine Learning, Pharmaceutical, Software",9,9,9,9,9,9
"Freight Service, Logistics, Shipping, Software, Supply Chain Management",12,12,12,12,12,12
"Information Technology, Software, Sustainability",6,6,6,6,6,6
"Computer, Enterprise Software, Security, Software",8,8,8,8,8,8
