Text,Lemma,PoS,Tag,Dep,Shape,Sentiment
Stratifyd is an AI powered analytics platform that enable enterprise companies to transform structured and unstructured human textual data.,20,20,20,20,20,20
"Selina is a fast-growing hospitality brand built for today’s nomadic traveler to help them live, work, and explore anywhere in the world.",28,28,28,28,28,28
TRIP is a CBD brand that sells wellness products infused with adaptogens.,13,13,13,13,13,13
"Public.com is the fractional investing platform where members build modern portfolios of stocks &amp; ETFs, crypto &amp; NFTs, art &amp; collectibles.",30,30,30,30,30,30
ShareTrip is the country’s first and leading online travel platform that provides end to end travel solution and experience.,21,21,21,21,21,21
Newell Brands is a leading global consumer goods company with a strong portfolio of well-known brands.,19,19,19,19,19,19
"Huobi is a global blockchain asset financial services provider including exchange, trade, wallet, and storage.",19,19,19,19,19,19
Biofourmis is a biotechnology company that augments personalized care and therapies using digital therapeutics.,15,15,15,15,15,15
"Matrixport is a digital assets financial services platform where users can invest, trade, and leverage crypto assets.",20,20,20,20,20,20
"Teladoc is a global provider of virtual care, transforming the access, cost, and quality dynamics of health care delivery.",23,23,23,23,23,23
Bravo Sierra is a military-native performance wellness company focused on personal care.,15,15,15,15,15,15
NationsBenefits is a supplemental benefits company that provides managed care organizations.,12,12,12,12,12,12
TeraWatt Infrastructure operates an electric vehicle charging infrastructure for medium and heavy-duty transport and fleets.,18,18,18,18,18,18
GBT is a clinical-stage biopharmaceutical company developing a therapy for sickle cell disease.,16,16,16,16,16,16
oVice is a virtual space based on voice chat that helps teams stay connected.,15,15,15,15,15,15
Truepill provides an API-connected healthcare infrastructure designed to revolutionize the patient experience.,15,15,15,15,15,15
Medium is a social publishing network that connects ideas and perspectives on topics that matter.,16,16,16,16,16,16
"Practo is an mhealth platform that connects patients with healthcare providers through booking appointments, check-ups, and consultations.",22,22,22,22,22,22
Ark Kapital is a precision financing company that empowers technology businesses to grow faster.,15,15,15,15,15,15
Exiger assists organizations with practical advice and technology solutions to prevent compliance breaches.,14,14,14,14,14,14
tZERO is a marketplace to trade digital private securities and open a brokerage account.,15,15,15,15,15,15
Tanium is a security and systems management platform allowing real-time data collection at an enterprise scale.,19,19,19,19,19,19
"Rokt is an ecommerce marketing technology that gives customers a personalized, and relevant experience while buying online.",19,19,19,19,19,19
"Forge is a global private securities marketplace creating an accessible, liquid, and transparent private market.",18,18,18,18,18,18
GoDaddy is an internet domain registrar and web hosting company facilitating online businesses.,14,14,14,14,14,14
First Solar manufactures thin film photovoltaic modules and provides PV power plants and supporting services.,16,16,16,16,16,16
Carousell is a classifieds marketplace that allows people to buy and sell preloved items.,15,15,15,15,15,15
A live tumor imaging diagnostics company,6,6,6,6,6,6
"JP Morgan offers financial services, serving large multinationals, emerging companies, institutional investor, and individuals.",19,19,19,19,19,19
Merkle Science is a software company that offers predictive crypto risk and intelligence platforms for businesses and government agencies.,20,20,20,20,20,20
"Blue Apron is a grocery delivery service company that offers fresh, chef-designed recipes to customers.",19,19,19,19,19,19
Sygnum is a regulated digital asset specialist focused on institutional and private investors.,14,14,14,14,14,14
Hero Cosmetics is a cosmetics company that manufactures and offers skincare products.,13,13,13,13,13,13
Krafton is a game developer for PC and mobile devices that focuses on fantasy games.,16,16,16,16,16,16
BD is a global medical technology company that is advancing the world of health by improving medical discovery.,19,19,19,19,19,19
"Safaricom is a mobile network operator that offers internet connectivity, information management, voice, and communication solutions.",20,20,20,20,20,20
HealthAssure is a healthtech startup that aggregates primary healthcare services and OPD insurance for corporates and individuals.,18,18,18,18,18,18
Learn more about your Health IQ with the world's largest health quiz,13,13,13,13,13,13
Loopworm is a developer of a technology intended to create a protein diet for fisheries and poultry farms.,19,19,19,19,19,19
Qloo is a cultural artificial intelligence platform that operates via an application programming interface.,15,15,15,15,15,15
Reejig is a workforce intelligence platform powered by the world's first independently audited Ethical Talent AI.,18,18,18,18,18,18
Warby Parker is a lifestyle brand that offers designer eyewear while being a socially conscious business.,17,17,17,17,17,17
JD.com is an internet company and online consumer electronics retailer in China.,13,13,13,13,13,13
Kymera Therapeutics is a biotechnology company that specializes in the field of targeted protein degradation.,16,16,16,16,16,16
Xeneta is the leading ocean freight rate benchmarking and market intelligence platform and index.,15,15,15,15,15,15
Postman is the collaboration platform for API development.,9,9,9,9,9,9
Sunnova is a residential solar company providing nationwide coverage of affordable and reliable energy to customers' homes.,19,19,19,19,19,19
Landing is a membership-based network that offers a subscription model for the apartment rental experience.,18,18,18,18,18,18
Userpilot offers product experience software that helps product teams improve user activation and boost feature engagement.,17,17,17,17,17,17
"Paradox is an AI company that helps companies capture and screen candidates, improve conversions, and answer all candidate questions.",22,22,22,22,22,22
Ultraviolette Automotive is a developer of electric two-wheeler vehicles offering clean energy and sustainable transportation to customers.,20,20,20,20,20,20
SiMa.ai is accelerating the proliferation of high-performance machine learning inference at very low power in embedded edge applications.,21,21,21,21,21,21
Cygni Energy is a manufacturer of energy storage devices for commercial and institutional customers.,15,15,15,15,15,15
"Infor provides enterprise software and services in the licensing, maintenance, and consulting industries.",16,16,16,16,16,16
Mojocare is a digital-first judgement-free wellness platform.,12,12,12,12,12,12
PriceOye is an eCommerce platform that allows users to compare prices for consumer electronics products.,16,16,16,16,16,16
Thermo Fisher Scientific is a science and pharma service provider of laboratory information management &amp; scientific data systems.,21,21,21,21,21,21
"Livspace is an interior design startup that offers a platform that connects people to designers, services, and products.",21,21,21,21,21,21
Healthily is the world’s first medically approved self-care app designed around you.,16,16,16,16,16,16
Typeform is a no-code SaaS platform offering tools that assist companies to engage with their audience and grow business.,22,22,22,22,22,22
"Generate Capital builds, owns, and operates sustainable infrastructure to deliver affordable and reliable resource solutions.",18,18,18,18,18,18
Bishop Fox delivers offensive security solutions to protect dynamic attack surfaces.,12,12,12,12,12,12
ConverseNow develops a personalized and natural two-way conversation platform for the restaurant ordering experience.,17,17,17,17,17,17
Snowflake is a cloud data platform that provides a data warehouse-as-a-service designed for the cloud.,22,22,22,22,22,22
Cuyana is a fashion brand that creates premium women's essentials.,12,12,12,12,12,12
Ziply Fiber simplify and elevate the connected lives of our communities by combining the most advanced network.,18,18,18,18,18,18
Klar is a digital financial services platform allowing users to manage their money in a secure and personalized way from their smartphone.,23,23,23,23,23,23
"MURAL is a collaborative intelligence company generating effective ideation, innovation, alignment, and team building.",18,18,18,18,18,18
ThreatX is a web application and API Protection Solution that enables enterprises to secure all their applications.,18,18,18,18,18,18
EnsoData is a startup that utilizes artificial intelligence to analyze the human body to diagnose health conditions.,18,18,18,18,18,18
Square Yards is a India's largest Real Estate platform with presence in over 20 cities and 9 countries.,20,20,20,20,20,20
Federal Communications Commission is an independent United States agency that regulates interstate and international communications.,16,16,16,16,16,16
"Column is a public benefit corporation building technology to help media, governments and legal services work together to notify the public.",23,23,23,23,23,23
Wasoko transforms access to essential goods and services by connecting small shops to the digital economy.,17,17,17,17,17,17
SeedInvest is an equity crowdfunding platform that connects investors with startups.,12,12,12,12,12,12
"Bayzat is a technology SaaS company that provides insurance, payroll, and human resources software solutions for businesses.",20,20,20,20,20,20
Aktis Oncology is a biotechnology company discovering and developing a novel class of targeted radiopharmaceuticals.,16,16,16,16,16,16
Shima Capital is an investment fund that focuses on supporting cutting-edge blockchain startups.,16,16,16,16,16,16
Shadowfax is an on-demand logistics network that provides tech-enabled one-stop delivery solutions.,19,19,19,19,19,19
Zebec is a continuous settlement protocol on Solana. Zebec is enabling the composable transfer of value starting with Stream Payroll.,22,22,22,22,22,22
Athersys is a biopharmaceutical company that discovers and develops therapeutic products to treat several disease indications.,17,17,17,17,17,17
Heap is a platform that provides analytics infrastructure to reduce the annoying parts of user analytics.,17,17,17,17,17,17
Ted Baker is a luxury clothing retail company that offers a wide range of lifestyle collections and wear.,19,19,19,19,19,19
Sisense is the leading AI-driven platform for infusing analytics everywhere.,13,13,13,13,13,13
Advantage Capital has invested over $3.8 billion in more than 800 portfolio companies and projects nationwide since 1992.,20,20,20,20,20,20
"Klavi is a developer of an open finance platform for data aggregation, analytics, and API services.",19,19,19,19,19,19
"NASA is responsible for the civilian space program, as well as aeronautics and aerospace research.",17,17,17,17,17,17
Bloom Energy offers on-site power generation systems that can use a wide variety of inputs to generate electricity.,21,21,21,21,21,21
Pandora provides internet radio and recommendation services.,8,8,8,8,8,8
"Deserv offers an integrated portfolio approach to investment, providing higher returns with lower risk.",16,16,16,16,16,16
"Authentic Brands Group is a brand development, marketing, and entertainment company that manages the value of global brands.",21,21,21,21,21,21
"Armut is the leading local services marketplace in Turkey, focusing on home improvement, moving and cleaning.",19,19,19,19,19,19
"Parafin is a FinTech startup that helps small businesses fill their cash flow needs, invest in their growth, and run their business.",25,25,25,25,25,25
WinZO is a mobile e-sports social gaming platform that offers monetary benefits and prizes to players.,19,19,19,19,19,19
UserTesting is an on-demand human insight platform designed to improve customer insights.,15,15,15,15,15,15
SoundCloud is a social sound platform where anyone can create and share sounds.,14,14,14,14,14,14
Battle motors is a technology leader in the electrification of commercial vehicles.,13,13,13,13,13,13
"OZY Media is a premium media and entertainment for curious people — across TV, events, podcasts and news.",21,21,21,21,21,21
Curbio helps realtors and their clients get homes ready for market or move-in fast.,17,17,17,17,17,17
"Assetz Capital is a marketplace lender that provides its services for SME finance, bridging, and property development sectors.",21,21,21,21,21,21
25madison is a venture studio and investment fund that builds and invests in early stage companies.,17,17,17,17,17,17
Checkr automates and speeds up the process of professional background checks.,12,12,12,12,12,12
Careem develops an app that helps commuters in Dubai find cars for hire.,14,14,14,14,14,14
Super is an insurtech company that offers a subscription service for home care and repair.,16,16,16,16,16,16
SkyHive is an artificial intelligence technology that drives rapid reskilling of workforces and communities across the world.,18,18,18,18,18,18
"Woolworths Holdings Limited is a South African chain of retail stores that brings quality, style &amp; value.",21,21,21,21,21,21
"Localyze is a software to manage your international team: Relocate international hires, temporarily transfer employees.",18,18,18,18,18,18
"Ayekart Fintech is a supply chain and finance startup that offers a digital marketplace for manufacturers, processors, and distributors.",22,22,22,22,22,22
Rivian is an electric vehicle manufacturer that works to offset the carbon footprint.,14,14,14,14,14,14
Celonis provides an execution management system that helps companies in running their business processes.,15,15,15,15,15,15
PurpleLab is a healthcare provider profiling company serving the broader healthcare industry.,13,13,13,13,13,13
Zero Grocery provides a convenient zero-waste grocery delivery service.,12,12,12,12,12,12
Cart.com is the commerce company helping brands sell everywhere and scale infinitely.,13,13,13,13,13,13
"AiDash is a SaaS company that enables satellite-powered operations and maintenance for utility, energy, and other core industries.",23,23,23,23,23,23
Oxbury Bank is an agricultural bank that provides farmers with specialized lending they need to run their farms.,19,19,19,19,19,19
Transforming decision making for business leaders through augmented AI,9,9,9,9,9,9
"Broadridge is a provider of investor communications and technology solutions for broker dealers, banks, mutual funds and corporate issuers.",22,22,22,22,22,22
SEON is an online fraud prevention platform that detects and stops fraud in real-time through transactional data analysis.,21,21,21,21,21,21
"Qventus focuses on optimizing decisions in hospitals in real time to reduce costs, improve quality, and experience.",20,20,20,20,20,20
"IndiGo is India’s largest passenger airline with a market share of 48.9% as of March, 2020.",20,20,20,20,20,20
ParkHub is a technology company that provides software and hardware for the destination industry.,15,15,15,15,15,15
ottonova is Germany's newest and purely digital health insurance,10,10,10,10,10,10
RealBlocks is a technology platform that delivers online access to alternative investments.,13,13,13,13,13,13
Latana is a brand tracking tool that uses advanced data science to ensure reliable and accurate brand insights.,19,19,19,19,19,19
Uiflow is a no-code platform that allows its users to build production applications using their enterprise data.,20,20,20,20,20,20
MuleSoft provides an integration and API platform that makes it easy to connect data from any system to create connected experiences.,22,22,22,22,22,22
"FundamentalVR delivers VR haptic 'flight simulators' for surgery creating a safe, measurable, and repeatable space to refine skills.",23,23,23,23,23,23
PagerDuty is an operations performance platform delivering visibility and actionable intelligence across the entire incident lifecycle.,17,17,17,17,17,17
Moving Analytics is a telehealth service provider that specializes in cardiovascular prevention programs.,14,14,14,14,14,14
JupiterOne specializes in providing cybersecurity asset management solutions.,9,9,9,9,9,9
Pattern Ag provides soil microbiome analysis and recommendations for input optimization on farms.,14,14,14,14,14,14
Celanese is a global technology and specialty materials company that engineers and manufactures a wide variety of products.,19,19,19,19,19,19
"Netlify is a web development platform for building fast and dynamic websites, e-commerce stores and web applications.",21,21,21,21,21,21
Microverse is an online school for remote software developers that costs nothing until getting the job.,17,17,17,17,17,17
LedgerPrime is a Digital Asset Investment Firm,7,7,7,7,7,7
Tipalti is a global payables automation platform that provides a cloud solution to scale and automate global payables operations.,20,20,20,20,20,20
Vilya is a biotechnology company developing a novel class of drugs that precisely target the biology of disease.,19,19,19,19,19,19
OfBusiness is a tech-enabled platform that facilitates raw material procurement and credit for SMEs.,17,17,17,17,17,17
ByteDance is an internet technology company that operates creative content platforms.,12,12,12,12,12,12
Swiggy is a food delivery platform that brings food from neighborhood restaurants directly to customers' doors.,18,18,18,18,18,18
Rooter develops a game streaming platform that connects users with similar sports interests.,14,14,14,14,14,14
"Omnibiz is a B2B e-commerce platform for FMCG manufacturers, distributors, and retailers.",17,17,17,17,17,17
DICE is a curated platform that connects fans to live shows.,12,12,12,12,12,12
"Honey is a shopping platform that provides access to exclusive savings, deals, rewards, and discovery.",19,19,19,19,19,19
"Rupifi is a digital B2B platform that offers loans, working capital, and payment services to small businesses.",20,20,20,20,20,20
"Northrop Grumman is a global security company providing solutions for sectors such as aerospace, electronics and technical services.",20,20,20,20,20,20
Natron Energy is an energy storage company that develops sodium ion battery solutions leveraging Prussian Blue electrode materials.,19,19,19,19,19,19
iCapital Network is a fintech platform for alternative investments and investors.,12,12,12,12,12,12
"Neon is a digital bank that offers credit cards, personal loans, and investment products, among other services.",21,21,21,21,21,21
Swiftly delivers solutions to retailers by offering the same digital tools used by e-commerce giants to compete and win.,22,22,22,22,22,22
Meesho operates as an online reselling platform that enables anyone to start a business without investment.,17,17,17,17,17,17
"Lead the federal economic development agenda by promoting innovation and competitiveness, preparing American regions for growth and success.",20,20,20,20,20,20
Traceable is a startup developing an end-to-end cloud app security solution.,16,16,16,16,16,16
"Founded in 2013, AgroStar is one of India’s foremost AgTech start-ups, working on the mission of #HelpingFarmersWin.",24,24,24,24,24,24
QA Wolf is a cloud-based platform designed to detect bugs.,13,13,13,13,13,13
"Earnin gives people access to their pay directly from their smartphones, whenever they need it",16,16,16,16,16,16
Kapor Capital is an investment firm that invests in early-stage tech-enabled startups.,17,17,17,17,17,17
Edda is a collaborative tool for professional investors,8,8,8,8,8,8
VitalConnect develops a wearable biosensor technology recording patients' vital signs for wireless hospital and remote patient monitoring.,19,19,19,19,19,19
Sky Mavis is a technology company that creates decentralized applications and services.,13,13,13,13,13,13
Chingari is a short-video sharing mobile app.,10,10,10,10,10,10
Lysto builds tools to standardise and showcase gamer credentials and reputation across games and platforms.,16,16,16,16,16,16
"Halodoc is a health-tech platform that connects patients with doctors, insurance, labs, and pharmacies in one simple mobile application.",25,25,25,25,25,25
"Stora Enso is the global rethinker of the paper, biomaterials, wood products and packaging industry.",18,18,18,18,18,18
KyberNetwork is a new system which allows the exchange and conversion of digital assets.,15,15,15,15,15,15
Peloton is an interactive fitness platform reinventing fitness with live and on-demand boutique studio classes.,18,18,18,18,18,18
Exoticca develops an online booking platform intended to facilitate travel tour package deals.,14,14,14,14,14,14
"500 Startups is a global venture capital firm with a network of startup programs for founders, mentors, and investors.",22,22,22,22,22,22
"Morgan Stanley is a financial services company that offers securities, asset management, and credit services.",18,18,18,18,18,18
Stocktwits is a real-time financial communications platform for the financial and investing community.,16,16,16,16,16,16
Glassdoor is a job and recruiting sites that operates online jobs and career community.,15,15,15,15,15,15
Ceezer is a digital-first carbon bank that gives companies access to and guidance through the complex voluntary carbon market.,22,22,22,22,22,22
Pie Insurance is a leading tech-enabled provider of workers’ compensation insurance to small businesses.,18,18,18,18,18,18
"GetYourGuide operates an online platform for booking tours, attractions, and activities worldwide.",15,15,15,15,15,15
Envoy is transforming modern workplaces with innovations that make office life and work more meaningful.,16,16,16,16,16,16
Sweater is a fintech company building the first fully-managed venture capital fund that is open to everyday investors.,21,21,21,21,21,21
O9 Solutions is a cloud-based business management platform powering digital transformations of integrated planning and operations.,19,19,19,19,19,19
1Up Ventures is an investment firm that specializes in game developers.,12,12,12,12,12,12
Zur Rose Group AG is an online pharmacy and wholesale supplier for medical practitioners.,15,15,15,15,15,15
Graphiant is a venture-funded startup working on next-generation networking technologies.,15,15,15,15,15,15
Nexar develops software to protect the user and their business against car crashes and road casualties.,17,17,17,17,17,17
"Brave Software focuses on increasing browsing speed and safety for users, while growing ad revenue share for content creators.",21,21,21,21,21,21
Sigma Computing is a business intelligence solution providing live access to cloud data warehouses.,15,15,15,15,15,15
"PreciTaste, a proprietary Vision AI platform and leader in operational optimization, sets the standard for digital food AI management.",22,22,22,22,22,22
Kitchen United offers a turnkey solution for restaurant brands to profitably expand.,13,13,13,13,13,13
Recurve is an open-source SaaS platform with tools that help utilities leverage their smart meter data to measure energy usage.,23,23,23,23,23,23
"Unqork is a no-code enterprise application platform that helps companies build, deploy, and manage complex applications.",21,21,21,21,21,21
Near develops an application platform designed to bring blockchain to a wide variety of mainstream applications.,17,17,17,17,17,17
"Nogin delivers commerce solutions to brands in the fashion, CPG, beauty, health, and wellness industries.",20,20,20,20,20,20
"ActionIQ is a purpose-built enterprise Customer Data Platform solving complex data problems: flow and scale, analytics, and orchestration.",24,24,24,24,24,24
Setting a new standard in biosimilars,6,6,6,6,6,6
Spotnana is the modern infrastructure for the travel industry.,10,10,10,10,10,10
mHUB is a hardtech innovation and manufacturing entrepreneurial center.,10,10,10,10,10,10
Forage creates free open-access training courses for candidates to build their career skills and confidence.,18,18,18,18,18,18
Ezetap Mobile Solutions is a payment device maker.,9,9,9,9,9,9
Northspyre provides a project delivery solution for real estate teams.,11,11,11,11,11,11
Live Nation Entertainment is the live entertainment and eCommerce company.,11,11,11,11,11,11
InCred is a financial services platform that leverages technology and data-science to make lending quick and easy.,20,20,20,20,20,20
"Sezzle provides a buy now, pay later solution platform.",11,11,11,11,11,11
"AirHelp helps air passengers get compensation from airlines when their flight gets canceled, delayed, or overbooked.",19,19,19,19,19,19
Kentucky Fried Chicken (KFC) is a chicken restaurant chain popular for its original recipe that makes use of 11 secret herbs and spices.,26,26,26,26,26,26
BlackBerry provides wireless devices and solutions for the worldwide mobile communications market.,13,13,13,13,13,13
Devoted Health is a healthcare company serving seniors and giving them a health care plan with personal guides and world-class technology.,24,24,24,24,24,24
Senda Biosciences is a therapeutics platform company leveraging unprecedented insights into the molecular connections between humans.,17,17,17,17,17,17
"Aura is a financial service company that provides affordable, credit-building loans to working families.",18,18,18,18,18,18
Hello Clever is a buy-to-earn ecosystem that offers payments and financial management platforms for individuals and businesses.,22,22,22,22,22,22
"ConnectWise is a software company that transforms how technology solution providers build, manage, and grow their businesses.",20,20,20,20,20,20
"Instabase provides a broad technology platform, and an app store for businesses applications.",15,15,15,15,15,15
"Scalenut is an AI-powered content research and writing tool for original, high-ranking, long and short-form content.",25,25,25,25,25,25
"Robinhood is a stock brokerage that allows customers to buy and sell stocks, options, ETFs, and cryptocurrencies with zero commission.",24,24,24,24,24,24
BuzzFeed is a cross-platform digital media company delivering news and entertainment content to a global audience.,19,19,19,19,19,19
"Measurabl is the world’s most widely adopted ESG (environmental, social, governance) data management solution for commercial real estate.",24,24,24,24,24,24
Avant is an online lending platform that offers alternatives to its clients with safe financial products.,17,17,17,17,17,17
Optimism is an Ethereum-based decentralized infrastructure platform that allows for instant transactions and scalable smart contracts.,19,19,19,19,19,19
"Lowe’s provides the skills you need to manage your home, and offer the best customer services.",19,19,19,19,19,19
Arrived Homes provides rental home investment services to help people become financially independent.,14,14,14,14,14,14
Magic provides a 24/7 SMS based on-demand personal assistant service.,13,13,13,13,13,13
Modulate creates customizable voice skins for games &amp; using machine learning to make voice completely customizable.,19,19,19,19,19,19
Draftea is the first daily fantasy sports (DFS) platform in the Spanish-speaking world.,18,18,18,18,18,18
Simpl is a fintech company that offers a cardless payment network with multiple solutions for merchants and consumers.,19,19,19,19,19,19
"Sumo Logic is a log management and analytics service, transforms big data into sources of operations, security, and compliance intelligence.",24,24,24,24,24,24
Hourwork develops a recruitment and retention platform that connects employers with hourly workers.,14,14,14,14,14,14
"Spenmo is an all-in-one software that give you the visibility, comfort and control on how, when and why money is leaving your organization",29,29,29,29,29,29
Panther is a modern SIEM platform that solves the challenges of security operations at scale,15,15,15,15,15,15
"BookMyShow is an Indian online ticketing service for cinemas, theaters, and sports.",15,15,15,15,15,15
Novavax is a clinical-stage biotechnology company focused on the discovery and development of innovative vaccines.,18,18,18,18,18,18
Zepz is a money transfer service that helps migrants send money to their loved ones all over the world.,20,20,20,20,20,20
"Grab is an application that provides transportation, logistics, and financial services.",14,14,14,14,14,14
"Talos is an end-to-end crypto trading platform that provides digital asset trading technology for lenders, brokers, and investors.",25,25,25,25,25,25
"Akshayakalpa is an organic food company that manufactures, sells, and markets organic milk products.",17,17,17,17,17,17
The Alchemist Accelerator is a venture-backed initiative focused on accelerating startups whose revenue comes from enterprises.,19,19,19,19,19,19
Pure Storage&nbsp;is an&nbsp;all-flash enterprise storage company that enables broad deployment of flash in data centers.,18,18,18,18,18,18
Wejo gathers and analyzes car data from connected cars to help car manufacturers improve their products through data driven descisions.,21,21,21,21,21,21
"Casper is a sleep startup that launches a comfortable mattress sold directly to consumers, eliminating commission-driven inflated prices.",22,22,22,22,22,22
Builder.ai develops an AI-powered platform designed to help build and operate software projects.,16,16,16,16,16,16
"Zalando is a fashion and technology company, currently transforming into a multi-service platform.",17,17,17,17,17,17
"Fyndiq.se - the Swedish Bargain Superstore, connecting merchants with bargain hunters",12,12,12,12,12,12
Prime Trust powers innovation in the digital economy by providing fintech and digital asset innovators with financial infrastructure.,19,19,19,19,19,19
Cross River is a financial institution that offers technology and banking services to consumers and businesses.,17,17,17,17,17,17
Nozomi Networks offers cybersecurity and operational visibility solutions for industrial control systems.,13,13,13,13,13,13
"meShare is a cloud platform helping businesses integrate Video and IoT solutions into their processes, products, and services.",21,21,21,21,21,21
Contentful offers a headless content management system that helps organizations deliver content across channels.,15,15,15,15,15,15
Knock is a tech-enabled company offering innovative lending solutions for the complicated process of homeownership.,18,18,18,18,18,18
Tive develops a hardware and software platform designed to track the conditions of shipments.,15,15,15,15,15,15
HUMAN is a cybersecurity company that protects the internet and enterprises from fraud and sophisticated bot attacks.,18,18,18,18,18,18
Delli offers a variety of food and beverages.,9,9,9,9,9,9
Airbase serves as an all-in-one spend management platform that helps companies with their financial control and visibility.,22,22,22,22,22,22
"Westrock Coffee is a public label coffee company that focuses on integrated coffee, tea, and extract service.",20,20,20,20,20,20
"Grafana Labs is an open source software platform built to support monitoring, visualization, and metric analytics.",19,19,19,19,19,19
Fungible creates hardware and software platforms for data centers.,10,10,10,10,10,10
Creative Destruction Lab (CDL) is a no-fee/no-equity mentoring program for the founders and executives of pre-seed stage ventures.,29,29,29,29,29,29
GoKwik is an online platform that helps people solve difficulties with their buying experiences on e-commerce websites.,20,20,20,20,20,20
"Infobip specializes in omnichannel engagement powering a range of messaging channels, tools, and solutions for advanced customer engagement.",21,21,21,21,21,21
"Equinix is an internet company that provides data center services for companies, businesses, and organizations.",18,18,18,18,18,18
Sovos specializes in tax compliance and business-to-government reporting software.,14,14,14,14,14,14
"Flexe delivers omnichannel logistics programs for eCommerce fulfillment, retail distribution, same-day delivery, and network capacity.",21,21,21,21,21,21
Supabase is a provider of a developer tools suite intended to handle repetitive workflows.,15,15,15,15,15,15
TimelyMD is the leading virtual health and well-being solution for higher education.,15,15,15,15,15,15
National Institutes of Health is a biomedical research facility that focuses on biomedical and health-related research.,19,19,19,19,19,19
"ProPharma Group is the independent, single-source provider of regulatory, compliance, pharmacovigilance, and medical information services.",22,22,22,22,22,22
"IppoPay is a fintech startups that provides digital payment, gateway, and payouts solutions for SMEs, homeprenures, and freelancers.",23,23,23,23,23,23
Founderpath helps SaaS founders get capital without having to raise equity.,12,12,12,12,12,12
Maven is a digital health platform that works with health plans and employers to offer virtual services for women’s and family health.,24,24,24,24,24,24
"Elation Health is a technology platform designed for independent primary care, delivering clinical-first solutions.",18,18,18,18,18,18
Fountain is a talent platform that develops to make workforce management and hiring easier.,15,15,15,15,15,15
"NowNow is a digital banking platform whose mission is to deliver best in class financial services for Agents, Consumers and Businesses.",23,23,23,23,23,23
BitPay provides enterprise-grade bitcoin payment solutions for businesses and organizations.,13,13,13,13,13,13
Rusk Media is a content studio that distributes their own premium IPs and branded content across social media platforms.,20,20,20,20,20,20
Glean provides a work assistant that allows and helps employees find any piece of data through at their workplace.,20,20,20,20,20,20
"Alto is America's leading digital pharmacy—with free hand-delivery, easy-to-reach pharmacists, and automatic savings investigations.",26,26,26,26,26,26
Atom Bank is a mobile banking application that offers a range of personal and business banking products.,18,18,18,18,18,18
Cordial is a cross-channel marketing and data management platform that helps marketers use all of their data to connect with customers.,24,24,24,24,24,24
Bite Ninja is a remote hiring technology platform for restaurants.,11,11,11,11,11,11
"Triller is an AI-powered music video app that enables anyone to make professional videos, effortlessly.",19,19,19,19,19,19
Trinity Capital is a provider of venture debt and equipment financing to venture-backed companies with institutional equity investors.,21,21,21,21,21,21
The best way to send and respond to security questionnaires,10,10,10,10,10,10
Climeworks engages in capturing CO2 from the air via commercial carbon dioxide removal technology.,15,15,15,15,15,15
Upsie is a mobile app that provides warranties for electronic devices and appliances.,14,14,14,14,14,14
Apeel Sciences develops plant-derived shelf life extension technology for fresh produce that improves quality and reduces food waste.,21,21,21,21,21,21
"Density builds the technical infrastructure for cities, buildings, and spaces to measure how they're used.",19,19,19,19,19,19
The influencer marketing platform empowering ecommerce brands to build and cultivate influential communities.,14,14,14,14,14,14
Gymshark is an online retailer and technology company of fitness apparel and accessories brands.,15,15,15,15,15,15
Atlis Motor Vehicles is a mobility technology company that designs and develops battery electric trucks and charging stations.,19,19,19,19,19,19
Too Good To Go develops an app for fighting food waste and saving delicious food.,16,16,16,16,16,16
Anaplan provides a connected planning platform that helps businesses make better-informed plans and decisions faster.,18,18,18,18,18,18
Flashpoint is the globally trusted leader in actionable threat intelligence.,11,11,11,11,11,11
GalaxySpace is a commercial micro-satellites developer.,9,9,9,9,9,9
Cobalt is a PTaaS platform that transforms traditional pentesting into a data-driven vulnerability management engine.,18,18,18,18,18,18
Chief is a private membership network focused on connecting and supporting women executive leaders.,15,15,15,15,15,15
Worldfavor is a sustainability management and reporting platform enabling companies to understand their impact and make sustainable actions.,19,19,19,19,19,19
"Yubo, the social platform where Generation Z creates communities of friends around the world",15,15,15,15,15,15
Orange DAO is a decentralized venture capital organization.,9,9,9,9,9,9
Origin is a platform that provides insurance and financial services for employees.,13,13,13,13,13,13
Versa is the SASE leader,5,5,5,5,5,5
"Persefoni is a climate management and accounting platform (CMAP) for real-time management, analytics, and disclosure.",22,22,22,22,22,22
General Catalyst is a venture capital firm that provides early-stage and growth equity investments.,17,17,17,17,17,17
"PTC develops, markets, and supports product lifecycle management software solutions and associated services.",16,16,16,16,16,16
Huntress is a cybersecurity company that helps stop hidden threats that sneak past preventive security tools.,17,17,17,17,17,17
Spotify is a commercial music streaming service that provides restricted digital content from a range of record labels and artists.,21,21,21,21,21,21
GreyOrange is a technology startup creating artificial intelligence-driven software and AI-driven mobile robots for warehousing industry.,21,21,21,21,21,21
"Sandvik is an engineering group with products that enhance customer productivity, profitability, and sustainability.",17,17,17,17,17,17
"ADA is a data and AI company that designs and executes integrated digital, analytics, marketing, and eCommerce solutions.",22,22,22,22,22,22
TimePayment is an equipment leasing company.,7,7,7,7,7,7
"Ualá is a fintech company that offers a financial ecosystem through an app, linked to a free international Mastercard card.",22,22,22,22,22,22
Mahmee is an integrated care delivery platform for maternal and infant health.,13,13,13,13,13,13
Neurolens designs prescription lenses that add a contoured prism to bring the eyes into alignment.,16,16,16,16,16,16
