Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture",0,65,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Angel Group,&nbsp;Government Office,&nbsp;Accelerator","Capital,&nbsp;Angel Group,&nbsp;Government Office,&nbsp;Accelerator",34,101,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Venture Debt","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Venture Debt","Venture Capital,&nbsp;Venture Debt",80,114,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
Venture Capital,Venture Capital,0,15,ORG,
"Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Venture Capital","VC,&nbsp;Venture Capital",54,78,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro",0,85,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Micro VC","Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity",0,54,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Private Equity",47,83,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Investment",58,90,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group",Group,108,113,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment",0,65,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment",0,65,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Angel Group",0,109,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office",0,105,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Entrepreneurship Program","Venture Capital,&nbsp;Micro VC,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Entrepreneurship Program",0,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture",0,65,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",80,107,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Accelerator,&nbsp;Incubator,&nbsp;Micro VC","Accelerator,&nbsp;Incubator,&nbsp;Micro VC",0,42,PERSON,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,98,113,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",Venture,73,80,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office",0,105,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital",Venture Capital,95,110,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",28,106,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Angel Group,&nbsp;Government Office","Capital,&nbsp;Angel Group,&nbsp;Government Office",34,83,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","VC,&nbsp;Accelerator",76,96,LAW,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro",0,84,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",85,105,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Investment Bank",0,97,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space",Working Space,74,87,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space",Working Space,74,87,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,47,62,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",Venture,80,87,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","VC,&nbsp;Accelerator",76,96,LAW,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",62,82,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Incubator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Incubator,&nbsp;Angel Group",0,107,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space",Working Space,74,87,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,98,113,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Angel Group",Group,94,99,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC",VC,108,110,PERSON,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",46,69,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,98,113,ORG,
"Angel Group,&nbsp;Corporate Venture Capital","Angel Group,&nbsp;Corporate",0,27,FAC,
"Angel Group,&nbsp;Corporate Venture Capital",Venture Capital,28,43,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate",0,57,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Government Office","Venture Capital,&nbsp;Accelerator,&nbsp;Government Office",58,115,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Entrepreneurship Program","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Investment Bank",0,96,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",46,69,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Corporate Venture Capital",0,119,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC",VC,108,110,PERSON,
Venture Capital,Venture Capital,0,15,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
Venture Capital,Venture Capital,0,15,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Micro VC",VC,108,110,PERSON,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",80,107,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Family Investment Office,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Family Investment Office,&nbsp;Angel Group","VC,&nbsp;Family Investment Office,&nbsp;Angel Group",54,105,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate",0,57,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,58,73,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Incubator","Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Incubator",0,99,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Family Investment Office,&nbsp;Micro VC","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Family Investment Office,&nbsp;Micro",0,108,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",80,107,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",76,103,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Investment",58,90,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group",Group,108,113,ORG,
"Venture Capital,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;University Program,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Corporate Venture Capital",0,119,ORG,
