Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Seed,&nbsp;Series B","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Seed,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Post-IPO Equity,&nbsp;Seed,&nbsp;Debt Financing",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt",0,46,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt",0,46,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Private Equity",0,92,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Post-IPO Equity,&nbsp;Series A",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series C,&nbsp;Series B,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Angel,&nbsp;Post-IPO Equity","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Angel,&nbsp;Post-IPO Equity",0,84,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt",0,46,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Post-IPO Equity,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing",0,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Pre-Seed,&nbsp;Venture - Series Unknown,&nbsp;Series A,&nbsp;Debt Financing",Financing,77,86,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Post-IPO Equity,&nbsp;Grant,&nbsp;Series A",Venture - Series,0,16,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing,&nbsp;Private Equity",0,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private",0,70,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private",0,70,ORG,
"Seed,&nbsp;Series A,&nbsp;Pre-Seed,&nbsp;Venture - Series Unknown,&nbsp;Series B","Seed,&nbsp;Series A,&nbsp;Pre-Seed,&nbsp;Venture - Series Unknown,&nbsp;Series",0,78,ORG,
"Seed,&nbsp;Series A,&nbsp;Pre-Seed,&nbsp;Venture - Series Unknown,&nbsp;Series B","Seed,&nbsp;Series A,&nbsp;Pre-Seed,&nbsp;Venture - Series Unknown,&nbsp;Series",0,78,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Grant",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Grant",Venture - Series,0,16,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A","Unknown,&nbsp;Seed,&nbsp;Private",29,61,LAW,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private",0,70,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Seed,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Seed,&nbsp;Debt Financing",0,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Series A,&nbsp;Series B,&nbsp;Pre-Seed","B,&nbsp;Pre-Seed",64,80,PERSON,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
